approach;total_size;partition;partition_size
Feature;3174;prepare external#finish pre-check#finish editing;8
Feature;3174;initialize#save#begin preparations;2
Feature;3174;finish pre-check#clear#create;3
Feature;3174;save#save#correction GFM17;3
Feature;3174;create#insert document#calculate;4
Feature;3174;finish editing#mail income#finish pre-check;6
Feature;3174;event:org:resource@6c720c;8
Feature;3174;finish pre-check#save#initialize;2
Feature;3174;calculate#finish editing#cancel offline;2
Feature;3174;finish preparations#initialize#calculate;2
Feature;3174;begin preparations#save#finish pre-check;3
Feature;3174;trace:cross_compliance@25.0;2
Feature;3174;mail income#create#initialize;5
Feature;3174;plan#begin editing#save;3
Feature;3174;save#insert document#finish pre-check;3
Feature;3174;initialize#calculate#initialize;9
Feature;3174;correction GFM17#save#calculate;2
Feature;3174;initialize#prepare offline#calculate;2
Feature;3174;create#initialize#finish editing;2
Feature;3174;prepare external#calculate#finish pre-check;14
Feature;3174;performed#save#finish pre-check;5
Feature;3174;mail income#create#clear;2
Feature;3174;finish pre-check#finish editing#mail income;4
Feature;3174;mail income#begin editing#save;2
Feature;3174;trace:payment_actual0@570000;2
Feature;3174;finish pre-check#initialize#save;4
Feature;3174;calculate#begin admissibility check#begin editing;3
Feature;3174;finish editing#check admissibility#calculate;2
Feature;3174;finish editing#revoke decision#finish editing;2
Feature;3174;begin preparations#prepare offline#abort external;4
Feature;3174;prepare offline#abort external#finish preparations;5
Feature;3174;initialize#calculate#insert document;8
Feature;3174;finish pre-check#finish pre-check#finish editing;2
Feature;3174;save#finish editing#finish pre-check;3
Feature;3174;begin preparations#prepare external#finish pre-check;9
Feature;3174;mail valid#begin editing#begin editing;5
Feature;3174;finish pre-check#calculate#insert document;3
Feature;3174;begin editing#create#correction GFM17;2
Feature;3174;cancel offline#initialize#performed;3
Feature;3174;finish pre-check#insert document#finish pre-check;4
Feature;3174;begin preparations#prepare external#insert document;2
Feature;3174;prepare external#insert document#save;2
Feature;3174;finish editing#prepare offline#begin editing;2
Feature;3174;begin editing#finish editing#begin payment;2
Feature;3174;finish editing#mail valid#initialize;2
Feature;3174;trace:penalty_amount0@10500;2
Feature;3174;insert document#calculate#finish pre-check;6
Feature;3174;calculate protocol#calculate protocol#begin editing;2
Feature;3174;calculate protocol#begin editing#save;3
Feature;3174;prepare external#finish pre-check#calculate;2
Feature;3174;take original document#begin editing#insert document;2
Feature;3174;create#finish pre-check#insert document;4
Feature;3174;create#mail income#mail valid;4
Feature;3174;mail income#mail valid#create;2
Feature;3174;mail valid#create#finish pre-check;2
Feature;3174;finish pre-check#finish editing#plan;3
Feature;3174;begin preparations#prepare external#performed offline;3
Feature;3174;prepare external#performed offline#save;3
Feature;3174;save#save#mail income;2
Feature;3174;initialize#performed#cancel offline;2
Feature;3174;correction GFM17#save#save;2
Feature;3174;prepare external#begin editing#finish editing;2
Feature;3174;save#correction GFM17#save;2
Feature;3174;mail valid#mail valid#begin editing;2
Feature;3174;finish preparations#prepare external#begin editing;2
Feature;3174;save#decide#remove document;3
Feature;3174;calculate#finish pre-check#finish preparations;4
Feature;3174;finish pre-check#finish preparations#begin preparations;4
Feature;3174;performed#insert document#finish editing;2
Feature;3174;finish editing#decide#clear;2
Feature;3174;decide#clear#begin editing;2
Feature;3174;mail income#begin editing#create;3
Feature;3174;insert document#finish pre-check#finish pre-check;2
Feature;3174;mail income#mail valid#begin editing;2
Feature;3174;finish pre-check#begin editing#calculate;4
Feature;3174;mail income#create#plan;2
Feature;3174;prepare offline#calculate#begin editing;2
Feature;3174;trace:payment_actual0@569000;2
Feature;3174;save#prepare offline#initialize;2
Feature;3174;begin preparations#prepare external#mail income;2
Feature;3174;prepare external#mail income#begin editing;2
Feature;3174;begin editing#finish editing#correction GFM17;2
Sequence;1995;('calculate', 'finish editing', 'initialize');13455
Sequence;1995;('save', 'finish editing', 'initialize');5049
Sequence;1995;('save', 'save', 'save');8655
Sequence;1995;('calculate', 'finish editing', 'begin editing');41444
Sequence;1995;('calculate', 'finish editing', 'decide');43778
Sequence;1995;('decide', 'calculate', 'finish editing');14803
Sequence;1995;('mail valid', 'mail valid', 'mail valid');14359
Sequence;1995;('begin editing', 'finish editing', 'begin editing');1714
Sequence;1995;('calculate', 'finish editing', 'calculate');18099
Sequence;1995;('mail income', 'mail valid', 'mail valid');15218
Sequence;1995;('decide', 'begin payment', 'abort payment');24368
Sequence;1995;('finish editing', 'calculate', 'calculate');11939
Sequence;1995;('calculate', 'calculate', 'begin editing');10622
Sequence;1995;('begin editing', 'save', 'insert document');1428
Sequence;1995;('finish editing', 'decide', 'calculate');14745
Sequence;1995;('save', 'insert document', 'save');3783
Sequence;1995;('performed', 'performed', 'initialize');12845
Sequence;1995;('abort payment', 'begin payment', 'abort payment');6441
Sequence;1995;('finish editing', 'begin editing', 'calculate');41405
Sequence;1995;('finish editing', 'initialize', 'begin editing');18227
Sequence;1995;('begin editing', 'calculate', 'begin editing');14940
Sequence;1995;('performed', 'initialize', 'begin editing');27622
Sequence;1995;('abort payment', 'begin payment', 'finish payment');12975
Sequence;1995;('initialize', 'begin editing', 'calculate');37905
Sequence;1995;('initialize', 'performed', 'performed');16705
Sequence;1995;('initialize', 'initialize', 'begin editing');1124
Sequence;1995;('mail valid', 'initialize', 'initialize');850
Sequence;1995;('begin payment', 'abort payment', 'begin payment');24715
Sequence;1995;('save', 'calculate', 'finish editing');12259
Sequence;1995;('insert document', 'save', 'save');4825
Sequence;1995;('finish editing', 'initialize', 'performed');29687
Sequence;1995;('initialize', 'begin editing', 'finish editing');43756
Sequence;1995;('calculate', 'save', 'calculate');6614
Sequence;1995;('begin editing', 'calculate', 'finish editing');42116
Sequence;1995;('finish editing', 'begin editing', 'save');6446
Sequence;1995;('calculate', 'begin editing', 'calculate');17769
Sequence;1995;('save', 'save', 'finish editing');5510
Sequence;1995;('finish editing', 'decide', 'begin payment');41062
Sequence;1995;('mail valid', 'mail valid', 'initialize');15217
Sequence;1995;('begin editing', 'calculate', 'save');4929
Sequence;1995;('calculate', 'finish editing', 'revoke decision');1577
Sequence;1995;('performed', 'finish editing', 'performed');1138
Sequence;1995;('finish editing', 'insert document', 'save');4031
Sequence;1995;('finish editing', 'performed', 'initialize');5046
Sequence;1995;('begin payment', 'finish payment', 'save');3934
Sequence;1995;('finish editing', 'revoke decision', 'decide');1426
Sequence;1995;('calculate', 'calculate', 'calculate');19089
Sequence;1995;('initialize', 'begin editing', 'initialize');6532
Sequence;1995;('save', 'save', 'initialize');3595
Sequence;1995;('mail valid', 'initialize', 'begin editing');39207
Sequence;1995;('revoke decision', 'decide', 'begin payment');1403
Sequence;1995;('initialize', 'performed', 'finish editing');1399
Sequence;1995;('begin editing', 'initialize', 'begin editing');7061
Sequence;1995;('begin editing', 'finish editing', 'insert document');2167
Sequence;1995;('save', 'initialize', 'performed');2828
Sequence;1995;('finish editing', 'calculate', 'begin editing');7176
Sequence;1995;('check', 'finish editing', 'save');3116
Sequence;1995;('begin payment', 'save', 'save');293
Sequence;1995;('check', 'save', 'initialize');184
Sequence;1995;('check', 'finish editing', 'finish payment');118
Sequence;1995;('abort payment', 'begin payment', 'save');1371
Sequence;1995;('finish editing', 'save', 'initialize');2413
Sequence;1995;('check', 'check', 'finish editing');519
Sequence;1995;('initialize', 'calculate', 'finish editing');4496
Sequence;1995;('insert document', 'save', 'check');3072
Sequence;1995;('calculate', 'performed', 'initialize');439
Sequence;1995;('check', 'check', 'save');145
Sequence;1995;('initialize', 'performed', 'check');1246
Sequence;1995;('finish editing', 'save', 'check');997
Sequence;1995;('performed', 'check', 'finish editing');856
Sequence;1995;('performed', 'initialize', 'calculate');3701
Sequence;1995;('begin editing', 'calculate', 'performed');567
Sequence;1995;('save', 'initialize', 'begin editing');5815
Sequence;1995;('save', 'check', 'check');578
Sequence;1995;('save', 'save', 'check');2281
Sequence;1995;('save', 'check', 'finish editing');4766
Sequence;1995;('decide', 'revoke decision', 'calculate');18432
Sequence;1995;('begin editing', 'finish editing', 'initialize');24964
Sequence;1995;('finish editing', 'decide', 'revoke decision');18799
Sequence;1995;('performed', 'insert document', 'save');2327
Sequence;1995;('initialize', 'performed', 'insert document');1480
Sequence;1995;('begin editing', 'finish editing', 'finish editing');15173
Sequence;1995;('insert document', 'save', 'performed');122
Sequence;1995;('save', 'performed', 'initialize');2240
Sequence;1995;('finish editing', 'finish editing', 'initialize');7508
Sequence;1995;('revoke decision', 'calculate', 'finish editing');18899
Sequence;1995;('calculate', 'remove document', 'insert document');1922
Sequence;1995;('insert document', 'save', 'insert document');1777
Sequence;1995;('finish editing', 'save', 'insert document');720
Sequence;1995;('insert document', 'initialize', 'begin editing');4282
Sequence;1995;('finish payment', 'insert document', 'initialize');1618
Sequence;1995;('begin editing', 'finish editing', 'save');1460
Sequence;1995;('begin payment', 'finish payment', 'insert document');1616
Sequence;1995;('begin editing', 'calculate', 'remove document');2017
Sequence;1995;('save', 'insert document', 'initialize');2476
Sequence;1995;('remove document', 'insert document', 'save');1953
Sequence;1995;('calculate', 'insert document', 'calculate');129
Sequence;1995;('insert document', 'calculate', 'remove document');36
Sequence;1995;('begin editing', 'calculate', 'insert document');662
Sequence;1995;('begin payment', 'save', 'finish payment');368
Sequence;1995;('finish payment', 'save', 'save');2026
Sequence;1995;('performed', 'save', 'performed');617
Sequence;1995;('save', 'finish payment', 'save');751
Sequence;1995;('initialize', 'performed', 'save');5708
Sequence;1995;('performed', 'save', 'save');4865
Sequence;1995;('save', 'performed', 'save');2130
Sequence;1995;('save', 'finish editing', 'save');7079
Sequence;1995;('insert document', 'save', 'finish editing');5148
Sequence;1995;('performed', 'save', 'finish editing');1757
Sequence;1995;('save', 'save', 'performed');3439
Sequence;1995;('finish editing', 'save', 'save');4841
Sequence;1995;('finish editing', 'finish editing', 'insert document');488
Sequence;1995;('finish payment', 'save', 'finish editing');1179
Sequence;1995;('performed', 'initialize', 'finish editing');35
Sequence;1995;('initialize', 'finish editing', 'begin editing');95
Sequence;1995;('finish editing', 'finish editing', 'finish payment');35
Sequence;1995;('save', 'finish editing', 'finish editing');789
Sequence;1995;('performed', 'save', 'initialize');1972
Sequence;1995;('begin payment', 'insert document', 'save');409
Sequence;1995;('abort payment', 'begin payment', 'insert document');12335
Sequence;1995;('begin editing', 'initialize', 'save');114
Sequence;1995;('begin editing', 'insert document', 'save');4763
Sequence;1995;('mail valid', 'mail income', 'mail valid');898
Sequence;1995;('calculate', 'begin editing', 'insert document');1418
Sequence;1995;('save', 'calculate', 'calculate');4678
Sequence;1995;('finish editing', 'performed', 'save');1187
Sequence;1995;('save', 'save', 'begin editing');2429
Sequence;1995;('save', 'begin editing', 'calculate');4472
Sequence;1995;('begin editing', 'calculate', 'calculate');20351
Sequence;1995;('calculate', 'begin editing', 'begin editing');501
Sequence;1995;('calculate', 'begin editing', 'initialize');284
Sequence;1995;('save', 'save', 'calculate');5362
Sequence;1995;('begin editing', 'begin editing', 'calculate');1173
Sequence;1995;('initialize', 'save', 'save');1613
Sequence;1995;('finish payment', 'insert document', 'save');1493
Sequence;1995;('begin editing', 'calculate', 'initialize');3219
Sequence;1995;('initialize', 'begin editing', 'check');158
Sequence;1995;('check', 'finish editing', 'insert document');286
Sequence;1995;('calculate', 'calculate', 'save');5009
Sequence;1995;('calculate', 'initialize', 'begin editing');2571
Sequence;1995;('save', 'calculate', 'save');2413
Sequence;1995;('begin editing', 'check', 'finish editing');46
Sequence;1995;('begin preparations', 'prepare external', 'abort external');1985
Sequence;1995;('save', 'finish preparations', 'begin preparations');1546
Sequence;1995;('prepare external', 'begin preparations', 'abort external');1041
Sequence;1995;('finish preparations', 'prepare external', 'begin preparations');1196
Sequence;1995;('plan', 'initialize', 'save');958
Sequence;1995;('abort external', 'finish preparations', 'begin preparations');1636
Sequence;1995;('abort external', 'finish preparations', 'prepare external');869
Sequence;1995;('finish preparations', 'begin preparations', 'prepare external');2074
Sequence;1995;('begin preparations', 'prepare external', 'initialize');1000
Sequence;1995;('save', 'save', 'finish preparations');1976
Sequence;1995;('finish editing', 'plan', 'initialize');513
Sequence;1995;('begin preparations', 'abort external', 'finish preparations');737
Sequence;1995;('prepare external', 'abort external', 'finish preparations');1554
Sequence;1995;('save', 'performed', 'finish editing');1510
Sequence;1995;('finish editing', 'finish editing', 'plan');110
Sequence;1995;('prepare external', 'initialize', 'performed');1075
Sequence;1995;('check', 'finish editing', 'performed');1057
Sequence;1995;('save', 'save', 'insert document');1946
Sequence;1995;('finish payment', 'save', 'check');394
Sequence;1995;('finish editing', 'save', 'finish editing');4682
Sequence;1995;('finish editing', 'save', 'finish payment');377
Sequence;1995;('check', 'insert document', 'save');779
Sequence;1995;('save', 'finish payment', 'insert document');128
Sequence;1995;('calculate', 'calculate', 'remove document');277
Sequence;1995;('performed', 'check', 'check');172
Sequence;1995;('initialize', 'check', 'check');7
Sequence;1995;('initialize', 'save', 'calculate');404
Sequence;1995;('begin editing', 'save', 'calculate');4949
Sequence;1995;('save', 'initialize', 'check');42
Sequence;1995;('calculate', 'save', 'finish editing');1877
Sequence;1995;('check', 'check', 'insert document');121
Sequence;1995;('performed', 'initialize', 'save');821
Sequence;1995;('save', 'finish editing', 'begin editing');4711
Sequence;1995;('check', 'finish editing', 'begin editing');750
Sequence;1995;('begin editing', 'save', 'save');5056
Sequence;1995;('finish editing', 'performed offline', 'save');17
Sequence;1995;('save', 'finish preparations', 'prepare external');501
Sequence;1995;('prepare offline', 'save', 'save');1355
Sequence;1995;('save', 'finish editing', 'finish preparations');411
Sequence;1995;('initialize', 'plan', 'save');2494
Sequence;1995;('plan', 'save', 'finish editing');485
Sequence;1995;('finish preparations', 'save', 'save');1440
Sequence;1995;('save', 'finish editing', 'performed offline');4
Sequence;1995;('plan', 'save', 'save');1846
Sequence;1995;('save', 'begin preparations', 'prepare offline');1634
Sequence;1995;('performed offline', 'save', 'finish editing');1010
Sequence;1995;('begin preparations', 'prepare offline', 'save');1303
Sequence;1995;('performed', 'initialize', 'plan');606
Sequence;1995;('performed', 'performed', 'save');2318
Sequence;1995;('save', 'initialize', 'plan');819
Sequence;1995;('finish editing', 'finish preparations', 'save');438
Sequence;1995;('save', 'save', 'begin preparations');1546
Sequence;1995;('check', 'finish editing', 'initialize');2039
Sequence;1995;('finish editing', 'save', 'begin editing');2282
Sequence;1995;('begin payment', 'save', 'finish editing');485
Sequence;1995;('save', 'save', 'finish payment');432
Sequence;1995;('check', 'save', 'check');558
Sequence;1995;('save', 'check', 'initialize');395
Sequence;1995;('check', 'initialize', 'performed');515
Sequence;1995;('save', 'check', 'save');969
Sequence;1995;('check', 'save', 'save');424
Sequence;1995;('begin editing', 'save', 'check');121
Sequence;1995;('begin editing', 'calculate', 'withdraw');202
Sequence;1995;('withdraw', 'revoke withdrawal', 'remove document');58
Sequence;1995;('calculate', 'calculate', 'finish editing');20788
Sequence;1995;('finish editing', 'decide', 'save');451
Sequence;1995;('calculate', 'save', 'initialize');423
Sequence;1995;('calculate', 'withdraw', 'revoke withdrawal');62
Sequence;1995;('save', 'revoke decision', 'calculate');268
Sequence;1995;('decide', 'insert document', 'save');1548
Sequence;1995;('save', 'begin payment', 'finish payment');862
Sequence;1995;('finish editing', 'decide', 'insert document');2444
Sequence;1995;('decide', 'save', 'revoke decision');115
Sequence;1995;('revoke withdrawal', 'remove document', 'insert document');119
Sequence;1995;('insert document', 'save', 'begin payment');1206
Sequence;1995;('insert document', 'save', 'begin editing');863
Sequence;1995;('check', 'save', 'finish editing');189
Sequence;1995;('save', 'begin editing', 'save');2291
Sequence;1995;('finish editing', 'decide', 'decide');1275
Sequence;1995;('decide', 'decide', 'begin payment');346
Sequence;1995;('calculate', 'finish editing', 'save');5584
Sequence;1995;('decide', 'insert document', 'insert document');687
Sequence;1995;('performed', 'save', 'insert document');494
Sequence;1995;('check admissibility', 'begin admissibility check', 'save');173
Sequence;1995;('begin admissibility check', 'save', 'calculate');84
Sequence;1995;('initialize', 'insert document', 'begin editing');60
Sequence;1995;('calculate', 'performed', 'save');239
Sequence;1995;('insert document', 'insert document', 'save');472
Sequence;1995;('approve', 'calculate', 'begin editing');277
Sequence;1995;('initialize', 'insert document', 'save');388
Sequence;1995;('save', 'begin admissibility check', 'check admissibility');291
Sequence;1995;('begin editing', 'begin admissibility check', 'check admissibility');8
Sequence;1995;('save', 'initialize', 'insert document');252
Sequence;1995;('begin admissibility check', 'check admissibility', 'begin admissibility check');219
Sequence;1995;('insert document', 'begin editing', 'save');121
Sequence;1995;('save', 'begin payment', 'abort payment');535
Sequence;1995;('check admissibility', 'approve', 'begin editing');200
Sequence;1995;('insert document', 'initialize', 'insert document');485
Sequence;1995;('begin admissibility check', 'check admissibility', 'calculate');408
Sequence;1995;('finish editing', 'initialize', 'insert document');80
Sequence;1995;('calculate', 'save', 'insert document');194
Sequence;1995;('calculate', 'approve', 'calculate');140
Sequence;1995;('finish editing', 'finish payment', 'save');324
Sequence;1995;('insert document', 'save', 'begin admissibility check');179
Sequence;1995;('initialize', 'insert document', 'initialize');482
Sequence;1995;('calculate', 'check admissibility', 'approve');229
Sequence;1995;('check admissibility', 'calculate', 'approve');248
Sequence;1995;('finish payment', 'save', 'insert document');536
Sequence;1995;('calculate', 'begin editing', 'begin admissibility check');7
Sequence;1995;('save', 'calculate', 'check admissibility');84
Sequence;1995;('approve', 'begin editing', 'calculate');340
Sequence;1995;('insert document', 'insert document', 'insert document');283
Sequence;1995;('finish editing', 'save', 'performed');1748
Sequence;1995;('decide', 'decide', 'insert document');734
Sequence;1995;('insert document', 'insert document', 'initialize');495
Sequence;1995;('take original document', 'begin payment', 'abort payment');22
Sequence;1995;('decide', 'insert document', 'take original document');7
Sequence;1995;('save', 'finish editing', 'insert document');870
Sequence;1995;('insert document', 'take original document', 'begin payment');8
Sequence;1995;('begin editing', 'finish editing', 'decide');148
Sequence;1995;('finish payment', 'initialize', 'insert document');302
Sequence;1995;('insert document', 'begin admissibility check', 'calculate');78
Sequence;1995;('check admissibility', 'approve', 'calculate');128
Sequence;1995;('calculate', 'approve', 'begin editing');142
Sequence;1995;('initialize', 'insert document', 'begin admissibility check');198
Sequence;1995;('begin admissibility check', 'calculate', 'check admissibility');367
Sequence;1995;('save', 'finish payment', 'initialize');52
Sequence;1995;('begin admissibility check', 'save', 'check admissibility');103
Sequence;1995;('calculate', 'begin editing', 'finish editing');382
Sequence;1995;('save', 'check admissibility', 'calculate');77
Sequence;1995;('finish editing', 'calculate', 'save');1536
Sequence;1995;('finish editing', 'finish editing', 'save');1314
Sequence;1995;('calculate', 'initialize', 'save');588
Sequence;1995;('save', 'finish editing', 'calculate');4356
Sequence;1995;('initialize', 'insert document', 'finish editing');10
Sequence;1995;('insert document', 'finish editing', 'save');54
Sequence;1995;('decide', 'begin payment', 'finish payment');27
Sequence;1995;('insert document', 'save', 'initialize');911
Sequence;1995;('save', 'calculate', 'begin editing');990
Sequence;1995;('save', 'begin admissibility check', 'calculate');156
Sequence;1995;('check admissibility', 'approve', 'save');4
Sequence;1995;('approve', 'save', 'finish editing');4
Sequence;1995;('check admissibility', 'approve', 'begin admissibility check');8
Sequence;1995;('begin payment', 'finish payment', 'initialize');245
Sequence;1995;('decide', 'calculate', 'begin editing');22
Sequence;1995;('finish editing', 'save', 'begin admissibility check');34
Sequence;1995;('finish editing', 'take original document', 'initialize');49
Sequence;1995;('finish editing', 'calculate', 'finish editing');4869
Sequence;1995;('begin editing', 'finish editing', 'take original document');66
Sequence;1995;('begin editing', 'calculate', 'decide');168
Sequence;1995;('calculate', 'decide', 'calculate');175
Sequence;1995;('take original document', 'initialize', 'performed');77
Sequence;1995;('calculate', 'finish editing', 'insert document');850
Sequence;1995;('calculate', 'save', 'performed');61
Sequence;1995;('finish editing', 'insert document', 'initialize');649
Sequence;1995;('decide', 'calculate', 'remove document');16
Sequence;1995;('save', 'begin preparations', 'finish preparations');123
Sequence;1995;('plan', 'save', 'finish preparations');195
Sequence;1995;('save', 'finish preparations', 'save');568
Sequence;1995;('save', 'performed offline', 'save');1418
Sequence;1995;('initialize', 'performed', 'initialize');12594
Sequence;1995;('calculate', 'save', 'check');323
Sequence;1995;('prepare offline', 'save', 'check');3
Sequence;1995;('begin preparations', 'finish preparations', 'save');127
Sequence;1995;('calculate', 'save', 'save');3440
Sequence;1995;('finish editing', 'decide', 'begin editing');872
Sequence;1995;('calculate', 'insert document', 'save');901
Sequence;1995;('decide', 'insert document', 'begin payment');959
Sequence;1995;('decide', 'begin editing', 'save');500
Sequence;1995;('remove document', 'save', 'check');7
Sequence;1995;('insert document', 'begin payment', 'finish payment');749
Sequence;1995;('calculate', 'remove document', 'save');137
Sequence;1995;('initialize', 'check', 'finish editing');53
Sequence;1995;('performed', 'initialize', 'check');16
Sequence;1995;('save', 'initialize', 'save');799
Sequence;1995;('performed', 'check', 'insert document');135
Sequence;1995;('initialize', 'calculate', 'save');77
Sequence;1995;('save', 'initialize', 'calculate');62
Sequence;1995;('plan', 'save', 'performed');11
Sequence;1995;('finish payment', 'save', 'begin editing');113
Sequence;1995;('save', 'performed', 'insert document');155
Sequence;1995;('save', 'begin editing', 'begin editing');225
Sequence;1995;('begin editing', 'begin editing', 'begin editing');104
Sequence;1995;('performed offline', 'save', 'save');461
Sequence;1995;('save', 'save', 'performed offline');1537
Sequence;1995;('begin editing', 'check', 'insert document');94
Sequence;1995;('finish editing', 'save', 'calculate');3503
Sequence;1995;('begin payment', 'finish payment', 'finish editing');229
Sequence;1995;('finish payment', 'finish editing', 'insert document');45
Sequence;1995;('performed', 'finish editing', 'insert document');145
Sequence;1995;('performed', 'performed', 'insert document');646
Sequence;1995;('save', 'finish editing', 'performed');1307
Sequence;1995;('finish preparations', 'initialize', 'performed');320
Sequence;1995;('finish editing', 'initialize', 'plan');1477
Sequence;1995;('prepare external', 'finish preparations', 'initialize');120
Sequence;1995;('begin preparations', 'prepare external', 'finish preparations');405
Sequence;1995;('abort external', 'begin preparations', 'prepare external');400
Sequence;1995;('prepare external', 'abort external', 'begin preparations');559
Sequence;1995;('save', 'finish editing', 'finish payment');388
Sequence;1995;('initialize', 'save', 'finish editing');529
Sequence;1995;('finish editing', 'initialize', 'save');512
Sequence;1995;('save', 'finish editing', 'decide');141
Sequence;1995;('prepare external', 'begin preparations', 'finish preparations');734
Sequence;1995;('begin preparations', 'finish preparations', 'abort external');611
Sequence;1995;('finish preparations', 'abort external', 'prepare external');285
Sequence;1995;('begin preparations', 'finish preparations', 'initialize');217
Sequence;1995;('abort external', 'prepare external', 'begin preparations');732
Sequence;1995;('prepare external', 'abort external', 'prepare external');719
Sequence;1995;('insert document', 'save', 'calculate');3023
Sequence;1995;('save', 'calculate', 'remove document');108
Sequence;1995;('remove document', 'insert document', 'initialize');534
Sequence;1995;('calculate', 'insert document', 'initialize');467
Sequence;1995;('calculate', 'begin editing', 'save');4186
Sequence;1995;('performed', 'save', 'check');697
Sequence;1995;('performed', 'finish editing', 'save');503
Sequence;1995;('finish editing', 'performed', 'finish editing');22
Sequence;1995;('performed', 'check', 'save');89
Sequence;1995;('finish preparations', 'begin preparations', 'initialize');168
Sequence;1995;('finish editing', 'performed', 'finish preparations');128
Sequence;1995;('abort external', 'prepare external', 'finish preparations');543
Sequence;1995;('finish preparations', 'prepare external', 'abort external');612
Sequence;1995;('finish preparations', 'initialize', 'save');5
Sequence;1995;('abort external', 'begin preparations', 'finish preparations');765
Sequence;1995;('begin preparations', 'initialize', 'performed');479
Sequence;1995;('begin preparations', 'finish preparations', 'prepare external');770
Sequence;1995;('prepare external', 'finish preparations', 'begin preparations');543
Sequence;1995;('finish payment', 'begin editing', 'save');537
Sequence;1995;('performed', 'finish preparations', 'save');235
Sequence;1995;('decide', 'finish editing', 'begin payment');8
Sequence;1995;('finish editing', 'begin payment', 'abort payment');134
Sequence;1995;('finish editing', 'finish payment', 'begin editing');43
Sequence;1995;('begin payment', 'begin editing', 'save');24
Sequence;1995;('finish editing', 'decide', 'finish editing');21
Sequence;1995;('save', 'take original document', 'save');58
Sequence;1995;('abort payment', 'begin payment', 'begin editing');25
Sequence;1995;('decide', 'insert document', 'initialize');366
Sequence;1995;('begin editing', 'begin editing', 'insert document');444
Sequence;1995;('begin editing', 'insert document', 'initialize');205
Sequence;1995;('calculate', 'finish preparations', 'save');360
Sequence;1995;('finish preparations', 'abort external', 'finish preparations');446
Sequence;1995;('begin editing', 'calculate', 'finish preparations');73
Sequence;1995;('plan', 'save', 'initialize');551
Sequence;1995;('initialize', 'save', 'begin editing');969
Sequence;1995;('calculate', 'initialize', 'calculate');276
Sequence;1995;('finish editing', 'performed', 'insert document');118
Sequence;1995;('check', 'save', 'insert document');34
Sequence;1995;('begin editing', 'check', 'save');5
Sequence;1995;('finish editing', 'begin admissibility check', 'check admissibility');40
Sequence;1995;('initialize', 'begin editing', 'insert document');848
Sequence;1995;('insert document', 'finish payment', 'initialize');33
Sequence;1995;('insert document', 'save', 'revoke decision');42
Sequence;1995;('refuse', 'begin admissibility check', 'calculate');17
Sequence;1995;('calculate', 'check admissibility', 'refuse');136
Sequence;1995;('check admissibility', 'calculate', 'refuse');110
Sequence;1995;('save', 'finish editing', 'begin admissibility check');32
Sequence;1995;('calculate', 'refuse', 'begin admissibility check');17
Sequence;1995;('begin payment', 'insert document', 'finish payment');16332
Sequence;1995;('save', 'revoke decision', 'save');20
Sequence;1995;('revoke decision', 'save', 'calculate');49
Sequence;1995;('begin editing', 'save', 'take original document');36
Sequence;1995;('take original document', 'save', 'save');28
Sequence;1995;('calculate', 'calculate', 'insert document');467
Sequence;1995;('insert document', 'decide', 'insert document');20
Sequence;1995;('finish editing', 'insert document', 'decide');46
Sequence;1995;('begin editing', 'begin editing', 'save');930
Sequence;1995;('calculate', 'refuse', 'insert document');49
Sequence;1995;('calculate', 'begin editing from refused', 'calculate');34
Sequence;1995;('check admissibility', 'refuse', 'calculate');18
Sequence;1995;('finish editing', 'decide', 'remove document');100
Sequence;1995;('calculate', 'refuse', 'calculate');19
Sequence;1995;('decide', 'remove document', 'begin payment');55
Sequence;1995;('refuse', 'calculate', 'begin editing from refused');25
Sequence;1995;('begin editing from refused', 'calculate', 'save');10
Sequence;1995;('revoke approval', 'begin admissibility check', 'calculate');6
Sequence;1995;('refuse', 'insert document', 'save');63
Sequence;1995;('finish editing', 'begin editing', 'begin editing');1551
Sequence;1995;('remove document', 'begin payment', 'abort payment');73
Sequence;1995;('revoke approval', 'begin admissibility check', 'check admissibility');8
Sequence;1995;('refuse', 'calculate', 'insert document');9
Sequence;1995;('decide', 'save', 'finish editing');162
Sequence;1995;('save', 'finish editing', 'begin payment');124
Sequence;1995;('finish editing', 'check', 'insert document');249
Sequence;1995;('save', 'finish editing', 'check');88
Sequence;1995;('begin editing', 'finish editing', 'check');656
Sequence;1995;('finish editing', 'check', 'finish editing');388
Sequence;1995;('initialize', 'begin editing', 'save');518
Sequence;1995;('performed offline', 'begin editing', 'calculate');37
Sequence;1995;('begin editing', 'save', 'finish editing');4562
Sequence;1995;('plan', 'save', 'insert document');47
Sequence;1995;('save', 'initialize', 'performed offline');11
Sequence;1995;('initialize', 'performed offline', 'begin editing');7
Sequence;1995;('finish editing', 'save', 'finish preparations');309
Sequence;1995;('begin payment', 'finish payment', 'begin editing');196
Sequence;1995;('check', 'check', 'check');96
Sequence;1995;('insert document', 'remove document', 'remove document');26
Sequence;1995;('save', 'calculate', 'withdraw');8
Sequence;1995;('finish payment', 'begin editing', 'begin editing');229
Sequence;1995;('insert document', 'revoke decision', 'remove document');16
Sequence;1995;('revoke decision', 'insert document', 'initialize');10
Sequence;1995;('check admissibility', 'calculate', 'begin admissibility check');83
Sequence;1995;('withdraw', 'insert document', 'save');137
Sequence;1995;('remove document', 'save', 'save');81
