approach;total_size;partition;partition_size
Sequence;258;('W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'A_APPROVED');31
Sequence;258;('W_Nabellen offertes', 'W_Valideren aanvraag', 'O_SELECTED');42
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers', 'A_DECLINED');28
Sequence;258;('W_Nabellen incomplete dossiers', 'A_DECLINED', 'O_DECLINED');36
Sequence;258;('A_DECLINED', 'O_DECLINED', 'W_Nabellen incomplete dossiers');36
Sequence;258;('W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'A_ACTIVATED');13
Sequence;258;('W_Nabellen incomplete dossiers', 'A_ACTIVATED', 'O_ACCEPTED');5
Sequence;258;('A_REGISTERED', 'A_APPROVED', 'W_Nabellen incomplete dossiers');10
Sequence;258;('A_REGISTERED', 'A_ACTIVATED', 'O_ACCEPTED');27
Sequence;258;('W_Beoordelen fraude', 'W_Valideren aanvraag', 'W_Valideren aanvraag');16
Sequence;258;('A_ACTIVATED', 'O_ACCEPTED', 'A_APPROVED');27
Sequence;258;('W_Valideren aanvraag', 'A_ACTIVATED', 'O_ACCEPTED');55
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers', 'A_CANCELLED');68
Sequence;258;('A_CANCELLED', 'O_CANCELLED', 'W_Nabellen incomplete dossiers');70
Sequence;258;('W_Nabellen incomplete dossiers', 'A_CANCELLED', 'O_CANCELLED');72
Sequence;258;('O_ACCEPTED', 'A_ACTIVATED', 'W_Nabellen incomplete dossiers');12
Sequence;258;('W_Nabellen incomplete dossiers', 'A_APPROVED', 'A_REGISTERED');9
Sequence;258;('A_APPROVED', 'O_ACCEPTED', 'W_Valideren aanvraag');33
Sequence;258;('W_Valideren aanvraag', 'A_REGISTERED', 'A_ACTIVATED');34
Sequence;258;('W_Valideren aanvraag', 'W_Valideren aanvraag', 'O_CANCELLED');40
Sequence;258;('W_Valideren aanvraag', 'O_CANCELLED', 'A_CANCELLED');13
Sequence;258;('O_CANCELLED', 'A_CANCELLED', 'W_Valideren aanvraag');14
Sequence;258;('W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Beoordelen fraude');25
Sequence;258;('W_Nabellen offertes', 'A_CANCELLED', 'W_Nabellen offertes');6
Sequence;258;('A_CANCELLED', 'W_Nabellen offertes', 'O_CANCELLED');6
Sequence;258;('W_Afhandelen leads', 'W_Beoordelen fraude', 'W_Afhandelen leads');21
Sequence;258;('W_Beoordelen fraude', 'W_Afhandelen leads', 'A_PREACCEPTED');5
Sequence;258;('W_Beoordelen fraude', 'W_Beoordelen fraude', 'W_Afhandelen leads');16
Sequence;258;('W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Beoordelen fraude');21
Sequence;258;('W_Valideren aanvraag', 'W_Valideren aanvraag', 'A_ACTIVATED');61
Sequence;258;('W_Valideren aanvraag', 'A_CANCELLED', 'O_CANCELLED');13
Sequence;258;('W_Nabellen offertes', 'W_Valideren aanvraag', 'A_CANCELLED');8
Sequence;258;('A_CANCELLED', 'O_CANCELLED', 'W_Valideren aanvraag');12
Sequence;258;('W_Completeren aanvraag', 'A_ACCEPTED', 'A_DECLINED');25
Sequence;258;('A_ACCEPTED', 'A_DECLINED', 'W_Completeren aanvraag');25
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers', 'A_ACTIVATED');10
Sequence;258;('W_Nabellen incomplete dossiers', 'A_ACTIVATED', 'A_APPROVED');13
Sequence;258;('O_ACCEPTED', 'A_REGISTERED', 'W_Nabellen incomplete dossiers');4
Sequence;258;('W_Completeren aanvraag', 'W_Nabellen offertes', 'O_DECLINED');6
Sequence;258;('W_Nabellen offertes', 'O_DECLINED', 'A_DECLINED');21
Sequence;258;('O_DECLINED', 'A_DECLINED', 'W_Nabellen offertes');21
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'O_CANCELLED');27
Sequence;258;('W_Afhandelen leads', 'W_Afhandelen leads', 'W_Beoordelen fraude');10
Sequence;258;('W_Afhandelen leads', 'W_Beoordelen fraude', 'W_Beoordelen fraude');12
Sequence;258;('W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Afhandelen leads');8
Sequence;258;('W_Beoordelen fraude', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers');10
Sequence;258;('W_Nabellen incomplete dossiers', 'W_Nabellen incomplete dossiers', 'A_REGISTERED');7
Sequence;258;('W_Nabellen incomplete dossiers', 'A_REGISTERED', 'A_APPROVED');9
Sequence;258;('W_Completeren aanvraag', 'A_FINALIZED', 'O_SELECTED');19
Sequence;258;('W_Completeren aanvraag', 'W_Completeren aanvraag', 'A_FINALIZED');19
Sequence;258;('A_ACTIVATED', 'O_ACCEPTED', 'W_Nabellen incomplete dossiers');6
Sequence;258;('W_Nabellen offertes', 'W_Nabellen offertes', 'O_DECLINED');15
Sequence;258;('W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'A_REGISTERED');12
Sequence;258;('W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'O_DECLINED');13
Sequence;258;('W_Nabellen incomplete dossiers', 'A_REGISTERED', 'O_ACCEPTED');9
Sequence;258;('A_ACTIVATED', 'A_APPROVED', 'W_Nabellen incomplete dossiers');13
Sequence;258;('W_Valideren aanvraag', 'W_Wijzigen contractgegevens', 'W_Wijzigen contractgegevens');3
Sequence;258;('W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'A_DECLINED');8
Sequence;258;('W_Valideren aanvraag', 'W_Valideren aanvraag', 'A_CANCELLED');4
Sequence;258;('W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'A_CANCELLED');4
Sequence;258;('A_APPROVED', 'O_ACCEPTED', 'W_Nabellen incomplete dossiers');3
Sequence;258;('W_Completeren aanvraag', 'W_Nabellen offertes', 'A_DECLINED');4
Sequence;258;('O_ACCEPTED', 'A_APPROVED', 'W_Nabellen incomplete dossiers');3
Sequence;258;('W_Nabellen incomplete dossiers', 'A_ACTIVATED', 'A_REGISTERED');5
Sequence;258;('W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'O_SENT_BACK');10
Sequence;258;('W_Beoordelen fraude', 'W_Afhandelen leads', 'A_DECLINED');7
Sequence;258;('O_CANCELLED', 'W_Nabellen offertes', 'A_CANCELLED');3
Sequence;258;('W_Nabellen offertes', 'O_CANCELLED', 'W_Nabellen offertes');3
