approach;total_size;partition;partition_size
Sequence;1995;('initialize', 'begin editing', 'insert document');848
Sequence;1995;('refuse', 'begin admissibility check', 'calculate');17
Sequence;1995;('finish editing', 'begin admissibility check', 'check admissibility');40
Sequence;1995;('begin editing', 'save', 'take original document');36
Sequence;1995;('take original document', 'save', 'save');28
Sequence;1995;('insert document', 'decide', 'insert document');20
Sequence;1995;('finish editing', 'insert document', 'decide');46
Sequence;1995;('calculate', 'calculate', 'insert document');467
Sequence;1995;('revoke approval', 'begin admissibility check', 'calculate');6
Sequence;1995;('refuse', 'calculate', 'begin editing from refused');25
Sequence;1995;('calculate', 'refuse', 'calculate');19
Sequence;1995;('decide', 'remove document', 'begin payment');55
Sequence;1995;('begin editing from refused', 'calculate', 'save');10
Sequence;1995;('remove document', 'begin payment', 'abort payment');73
Sequence;1995;('revoke approval', 'begin admissibility check', 'check admissibility');8
Sequence;1995;('calculate', 'begin editing from refused', 'calculate');34
Sequence;1995;('check admissibility', 'refuse', 'calculate');18
Sequence;1995;('calculate', 'refuse', 'insert document');49
Sequence;1995;('finish editing', 'decide', 'remove document');100
Sequence;1995;('finish editing', 'begin editing', 'begin editing');1551
Sequence;1995;('begin editing', 'begin editing', 'save');930
Sequence;1995;('refuse', 'calculate', 'insert document');9
Sequence;1995;('refuse', 'insert document', 'save');63
Sequence;1995;('decide', 'save', 'finish editing');162
Sequence;1995;('save', 'finish editing', 'begin payment');124
Sequence;1995;('save', 'finish editing', 'check');88
Sequence;1995;('finish editing', 'check', 'insert document');249
Sequence;1995;('begin editing', 'finish editing', 'check');656
Sequence;1995;('finish editing', 'check', 'finish editing');388
Sequence;1995;('initialize', 'begin editing', 'save');518
Sequence;1995;('save', 'initialize', 'performed offline');11
Sequence;1995;('finish editing', 'save', 'finish preparations');309
Sequence;1995;('begin payment', 'finish payment', 'begin editing');196
Sequence;1995;('initialize', 'performed offline', 'begin editing');7
Sequence;1995;('begin editing', 'save', 'finish editing');4562
Sequence;1995;('plan', 'save', 'insert document');47
Sequence;1995;('performed offline', 'begin editing', 'calculate');37
Sequence;1995;('check', 'check', 'check');96
Sequence;1995;('finish payment', 'begin editing', 'begin editing');229
Sequence;1995;('calculate', 'remove document', 'calculate');80
Sequence;1995;('revoke decision', 'insert document', 'initialize');10
Sequence;1995;('remove document', 'revoke withdrawal', 'remove document');17
Sequence;1995;('save', 'insert document', 'remove document');49
Sequence;1995;('save', 'calculate', 'withdraw');8
Sequence;1995;('finish editing', 'finish editing', 'performed');75
Sequence;1995;('calculate', 'remove document', 'begin editing');46
Sequence;1995;('decide', 'revoke decision', 'revoke decision');198
Sequence;1995;('decide', 'decide', 'save');21
Sequence;1995;('calculate', 'calculate', 'revoke decision');9
Sequence;1995;('insert document', 'insert document', 'revoke decision');29
Sequence;1995;('revoke decision', 'revoke decision', 'insert document');43
Sequence;1995;('calculate', 'revoke decision', 'insert document');12
Sequence;1995;('insert document', 'remove document', 'insert document');268
Sequence;1995;('calculate', 'remove document', 'revoke withdrawal');5
Sequence;1995;('remove document', 'insert document', 'insert document');100
Sequence;1995;('check admissibility', 'calculate', 'begin admissibility check');83
Sequence;1995;('revoke decision', 'revoke decision', 'revoke decision');105
Sequence;1995;('revoke decision', 'decide', 'revoke decision');6
Sequence;1995;('calculate', 'withdraw', 'insert document');106
Sequence;1995;('revoke decision', 'insert document', 'save');74
Sequence;1995;('insert document', 'remove document', 'remove document');26
Sequence;1995;('insert document', 'insert document', 'remove document');80
Sequence;1995;('save', 'save', 'begin admissibility check');214
Sequence;1995;('decide', 'save', 'insert document');41
Sequence;1995;('remove document', 'remove document', 'save');10
Sequence;1995;('calculate', 'begin admissibility check', 'calculate');24
Sequence;1995;('remove document', 'insert document', 'remove document');95
Sequence;1995;('remove document', 'calculate', 'finish editing');79
Sequence;1995;('check', 'finish editing', 'finish editing');144
Sequence;1995;('remove document', 'save', 'save');81
Sequence;1995;('remove document', 'begin editing', 'calculate');35
Sequence;1995;('insert document', 'revoke decision', 'remove document');16
Sequence;1995;('withdraw', 'insert document', 'save');137
Sequence;1995;('revoke decision', 'remove document', 'insert document');23
Sequence;1995;('finish preparations', 'save', 'begin preparations');760
Sequence;1995;('initialize', 'plan', 'finish preparations');573
Sequence;1995;('prepare offline', 'save', 'begin editing');20
Sequence;1995;('plan', 'finish preparations', 'save');514
Sequence;1995;('save', 'initialize', 'finish preparations');15
Sequence;1995;('begin preparations', 'save', 'performed');381
Sequence;1995;('save', 'begin preparations', 'save');270
Sequence;1995;('initialize', 'finish preparations', 'save');238
Sequence;1995;('finish editing', 'initialize', 'calculate');1010
Sequence;1995;('save', 'plan', 'initialize');354
Sequence;1995;('save', 'performed offline', 'initialize');100
Sequence;1995;('plan', 'save', 'plan');255
Sequence;1995;('performed offline', 'initialize', 'begin editing');31
Sequence;1995;('performed', 'begin editing', 'initialize');380
Sequence;1995;('finish editing', 'performed', 'begin editing');723
Sequence;1995;('calculate', 'initialize', 'plan');165
Sequence;1995;('begin editing', 'begin admissibility check', 'calculate');5
Sequence;1995;('initialize', 'insert document', 'insert document');62
Sequence;1995;('save', 'remove document', 'remove document');11
Sequence;1995;('performed', 'finish editing', 'calculate');551
Sequence;1995;('calculate', 'begin admissibility check', 'check admissibility');53
Sequence;1995;('begin preparations', 'performed', 'finish editing');605
Sequence;1995;('remove document', 'remove document', 'insert document');42
Sequence;1995;('insert document', 'save', 'remove document');237
Sequence;1995;('save', 'begin preparations', 'performed');482
Sequence;1995;('save', 'insert document', 'insert document');194
Sequence;1995;('decide', 'decide', 'calculate');192
Sequence;1995;('save', 'calculate', 'initialize');368
Sequence;1995;('insert document', 'calculate', 'calculate');105
Sequence;1995;('decide', 'begin editing', 'calculate');434
Sequence;1995;('decide', 'decide', 'decide');184
Sequence;1995;('insert document', 'begin admissibility check', 'check admissibility');170
Sequence;1995;('begin admissibility check', 'check admissibility', 'approve');89
Sequence;1995;('prepare offline', 'begin editing', 'calculate');82
Sequence;1995;('begin preparations', 'prepare offline', 'begin editing');94
Sequence;1995;('finish payment', 'finish editing', 'save');130
Sequence;1995;('begin editing', 'save', 'begin editing');410
Sequence;1995;('save', 'finish editing', 'withdraw');6
Sequence;1995;('withdraw', 'initialize', 'withdraw');3
Sequence;1995;('withdraw', 'save', 'finish editing');7
Sequence;1995;('performed', 'performed', 'begin editing');861
Sequence;1995;('save', 'begin editing', 'initialize');169
Sequence;1995;('save', 'check admissibility', 'begin admissibility check');8
Sequence;1995;('save', 'save', 'begin payment');230
Sequence;1995;('begin editing', 'calculate', 'begin admissibility check');11
Sequence;1995;('insert document', 'save', 'check admissibility');5
Sequence;1995;('check admissibility', 'begin admissibility check', 'check admissibility');106
Sequence;1995;('save', 'performed', 'begin editing');152
Sequence;1995;('finish editing', 'check', 'save');52
Sequence;1995;('finish editing', 'insert document', 'begin editing');29
Sequence;1995;('calculate', 'finish editing', 'finish editing');401
Sequence;1995;('finish editing', 'finish editing', 'begin editing');241
Sequence;1995;('finish editing', 'calculate', 'insert document');99
Sequence;1995;('finish editing', 'begin editing', 'finish editing');511
Sequence;1995;('save', 'performed', 'finish preparations');7
Sequence;1995;('performed', 'finish preparations', 'begin preparations');5
Sequence;1995;('finish preparations', 'begin preparations', 'save');175
Sequence;1995;('initialize', 'save', 'finish preparations');66
Sequence;1995;('calculate', 'decide', 'begin editing');20
Sequence;1995;('initialize', 'check', 'insert document');3
Sequence;1995;('check', 'check', 'initialize');62
Sequence;1995;('check', 'initialize', 'check');11
Sequence;1995;('finish editing', 'begin editing', 'initialize');132
Sequence;1995;('initialize', 'calculate', 'begin editing');177
Sequence;1995;('save', 'decide', 'calculate');12
Sequence;1995;('initialize', 'save', 'performed offline');21
Sequence;1995;('finish editing', 'save', 'decide');30
Sequence;1995;('finish preparations', 'begin preparations', 'abort external');419
Sequence;1995;('begin preparations', 'abort external', 'prepare external');434
Sequence;1995;('check', 'finish editing', 'check');56
Sequence;1995;('revoke approval', 'approve', 'calculate');7
Sequence;1995;('begin editing from refused', 'begin editing from refused', 'revoke approval');6
Sequence;1995;('calculate', 'begin editing from refused', 'begin editing from refused');8
Sequence;1995;('insert document', 'begin payment', 'abort payment');230
Sequence;1995;('begin editing from refused', 'revoke approval', 'approve');11
Sequence;1995;('insert document', 'insert document', 'begin payment');104
Sequence;1995;('revoke decision', 'save', 'save');38
Sequence;1995;('decide', 'revoke decision', 'save');88
Sequence;1995;('save', 'insert document', 'finish payment');89
Sequence;1995;('check admissibility', 'refuse', 'insert document');87
Sequence;1995;('insert document', 'remove document', 'save');40
Sequence;1995;('remove document', 'save', 'insert document');61
Sequence;1995;('refuse', 'insert document', 'remove document');9
Sequence;1995;('save', 'remove document', 'save');49
Sequence;1995;('approve', 'insert document', 'save');3
Sequence;1995;('begin editing', 'initialize', 'finish editing');4
Sequence;1995;('finish editing', 'begin editing', 'performed');3
Sequence;1995;('initialize', 'finish editing', 'save');30
Sequence;1995;('finish preparations', 'insert document', 'save');11
Sequence;1995;('plan', 'initialize', 'finish preparations');164
Sequence;1995;('save', 'finish preparations', 'insert document');5
Sequence;1995;('check admissibility', 'approve', 'insert document');4
Sequence;1995;('finish editing', 'decide', 'check admissibility');3
Sequence;1995;('begin admissibility check', 'save', 'save');4
Sequence;1995;('performed', 'plan', 'initialize');98
Sequence;1995;('performed', 'finish editing', 'begin editing');500
Sequence;1995;('prepare external', 'begin preparations', 'initialize');341
Sequence;1995;('begin preparations', 'performed', 'save');283
Sequence;1995;('finish editing', 'performed', 'plan');22
Sequence;1995;('calculate', 'save', 'begin editing');826
Sequence;1995;('finish editing', 'decide', 'begin admissibility check');33
Sequence;1995;('save', 'check admissibility', 'approve');25
Sequence;1995;('decide', 'begin admissibility check', 'check admissibility');52
Sequence;1995;('decide', 'save', 'save');88
Sequence;1995;('initialize', 'check', 'save');9
Sequence;1995;('finish editing', 'initialize', 'initialize');72
Sequence;1995;('initialize', 'initialize', 'plan');29
Sequence;1995;('performed', 'initialize', 'finish preparations');24
Sequence;1995;('mail valid', 'mail valid', 'mail income');37
Sequence;1995;('finish payment', 'initialize', 'begin editing');28
Sequence;1995;('mail income', 'mail valid', 'initialize');24331
Sequence;1995;('begin editing', 'insert document', 'calculate');114
Sequence;1995;('performed', 'finish editing', 'initialize');420
Sequence;1995;('save', 'decide', 'insert document');104
Sequence;1995;('insert document', 'save', 'decide');140
Sequence;1995;('finish editing', 'begin editing', 'remove document');17
Sequence;1995;('begin editing', 'remove document', 'insert document');37
Sequence;1995;('check', 'finish editing', 'calculate');128
Sequence;1995;('performed', 'save', 'begin editing');106
Sequence;1995;('begin editing', 'finish editing', 'plan');307
Sequence;1995;('initialize', 'save', 'check');78
Sequence;1995;('save', 'check', 'insert document');159
Sequence;1995;('begin payment', 'abort payment', 'save');50
Sequence;1995;('abort payment', 'save', 'finish editing');25
Sequence;1995;('finish editing', 'finish editing', 'finish editing');5133
Sequence;1995;('begin payment', 'save', 'check');181
Sequence;1995;('decide', 'insert document', 'calculate');239
Sequence;1995;('insert document', 'calculate', 'finish editing');362
Sequence;1995;('abort payment', 'remove document', 'revoke decision');43
Sequence;1995;('begin payment', 'abort payment', 'remove document');42
Sequence;1995;('remove document', 'revoke decision', 'calculate');104
Sequence;1995;('performed', 'save', 'performed offline');15
Sequence;1995;('performed', 'finish editing', 'finish editing');60
Sequence;1995;('finish preparations', 'prepare external', 'initialize');234
Sequence;1995;('begin payment', 'save', 'abort payment');30
Sequence;1995;('decide', 'insert document', 'revoke decision');49
Sequence;1995;('finish payment', 'insert document', 'insert document');89
Sequence;1995;('save', 'abort payment', 'begin payment');38
Sequence;1995;('check', 'finish editing', 'decide');8
Sequence;1995;('remove document', 'calculate', 'remove document');11
Sequence;1995;('initialize', 'begin editing', 'begin editing');102
Sequence;1995;('calculate', 'decide', 'insert document');166
Sequence;1995;('insert document', 'calculate', 'save');87
Sequence;1995;('finish editing', 'check', 'initialize');86
Sequence;1995;('begin editing', 'save', 'finish payment');20
Sequence;1995;('calculate', 'calculate', 'initialize');261
Sequence;1995;('decide', 'calculate', 'calculate');181
Sequence;1995;('finish preparations', 'begin preparations', 'performed');395
Sequence;1995;('save', 'insert document', 'begin payment');41
Sequence;1995;('decide', 'decide', 'revoke decision');85
Sequence;1995;('decide', 'insert document', 'begin admissibility check');24
Sequence;1995;('decide', 'revoke decision', 'remove document');9
Sequence;1995;('finish editing', 'finish editing', 'calculate');274
Sequence;1995;('calculate', 'check admissibility', 'calculate');26
Sequence;1995;('calculate', 'calculate', 'begin admissibility check');7
Sequence;1995;('finish editing', 'calculate', 'remove document');7
Sequence;1995;('prepare external', 'finish preparations', 'abort external');304
Sequence;1995;('save', 'take original document', 'initialize');20
Sequence;1995;('insert document', 'save', 'take original document');40
Sequence;1995;('check admissibility', 'refuse', 'begin admissibility check');23
Sequence;1995;('insert document', 'finish editing', 'calculate');24
Sequence;1995;('begin admissibility check', 'check admissibility', 'refuse');31
Sequence;1995;('refuse', 'begin admissibility check', 'check admissibility');23
Sequence;1995;('begin editing', 'initialize', 'performed');60
Sequence;1995;('save', 'remove document', 'revoke decision');27
Sequence;1995;('calculate', 'revoke decision', 'calculate');20
Sequence;1995;('save', 'save', 'revoke decision');129
Sequence;1995;('save', 'save', 'remove document');48
Sequence;1995;('revoke decision', 'calculate', 'revoke decision');17
Sequence;1995;('refuse', 'insert document', 'insert document');24
Sequence;1995;('save', 'check', 'discard');5
Sequence;1995;('performed', 'initialize', 'insert document');89
Sequence;1995;('check', 'discard', 'finish editing');3
Sequence;1995;('begin payment', 'abort payment', 'revoke decision');7
Sequence;1995;('decide', 'begin editing', 'begin editing');57
Sequence;1995;('finish payment', 'save', 'initialize');42
Sequence;1995;('remove document', 'begin payment', 'insert document');4
Sequence;1995;('finish editing', 'save', 'performed offline');41
Sequence;1995;('remove document', 'finish payment', 'insert document');3
Sequence;1995;('begin payment', 'insert document', 'remove document');10
Sequence;1995;('insert document', 'remove document', 'finish payment');4
Sequence;1995;('decide', 'insert document', 'remove document');143
Sequence;1995;('insert document', 'remove document', 'begin payment');19
Sequence;1995;('decide', 'remove document', 'revoke decision');25
Sequence;1995;('revoke decision', 'calculate', 'calculate');157
Sequence;1995;('begin editing', 'save', 'initialize');322
Sequence;1995;('calculate', 'check', 'finish editing');19
Sequence;1995;('calculate', 'calculate', 'check');11
Sequence;1995;('decide', 'finish editing', 'decide');9
Sequence;1995;('performed', 'insert document', 'insert document');41
Sequence;1995;('begin editing', 'begin editing', 'initialize');96
Sequence;1995;('save', 'calculate', 'insert document');249
Sequence;1995;('finish editing', 'begin editing', 'insert document');1313
Sequence;1995;('finish editing', 'begin editing', 'decide');10
Sequence;1995;('begin editing', 'decide', 'insert document');11
Sequence;1995;('performed', 'begin editing', 'save');2053
Sequence;1995;('begin preparations', 'abort external', 'begin preparations');419
Sequence;1995;('finish preparations', 'abort external', 'begin preparations');262
Sequence;1995;('insert document', 'insert document', 'calculate');69
Sequence;1995;('save', 'initialize', 'finish editing');26
Sequence;1995;('calculate', 'insert document', 'remove document');51
Sequence;1995;('decide', 'decide', 'begin editing');120
Sequence;1995;('finish editing', 'decide', 'initialize');26
Sequence;1995;('decide', 'initialize', 'begin editing');17
Sequence;1995;('finish payment', 'insert document', 'remove document');6
Sequence;1995;('begin editing', 'check', 'check');6
Sequence;1995;('finish editing', 'initialize', 'finish editing');55
Sequence;1995;('save', 'finish payment', 'begin editing');37
Sequence;1995;('calculate', 'finish editing', 'begin admissibility check');23
Sequence;1995;('check admissibility', 'calculate', 'save');39
Sequence;1995;('save', 'calculate', 'approve');9
Sequence;1995;('take original document', 'save', 'check');17
Sequence;1995;('check', 'save', 'take original document');5
Sequence;1995;('save', 'take original document', 'finish editing');5
Sequence;1995;('take original document', 'finish editing', 'initialize');4
Sequence;1995;('begin preparations', 'save', 'finish preparations');6
Sequence;1995;('finish preparations', 'save', 'insert document');19
Sequence;1995;('initialize', 'performed', 'plan');29
Sequence;1995;('save', 'check', 'finish preparations');5
Sequence;1995;('remove document', 'remove document', 'remove document');20
Sequence;1995;('remove document', 'save', 'finish editing');28
Sequence;1995;('finish editing', 'finish editing', 'check');23
Sequence;1995;('decide', 'decide', 'begin admissibility check');38
Sequence;1995;('decide', 'begin admissibility check', 'calculate');17
Sequence;1995;('remove document', 'remove document', 'revoke decision');15
Sequence;1995;('remove document', 'revoke decision', 'remove document');21
Sequence;1995;('finish editing', 'finish payment', 'insert document');51
Sequence;1995;('decide', 'revoke decision', 'insert document');68
Sequence;1995;('save', 'calculate', 'performed');90
Sequence;1995;('calculate', 'performed', 'calculate');625
Sequence;1995;('performed', 'calculate', 'save');718
Sequence;1995;('check', 'initialize', 'save');4
Sequence;1995;('calculate', 'save', 'decide');9
Sequence;1995;('performed', 'save', 'calculate');906
Sequence;1995;('calculate', 'save', 'remove document');15
Sequence;1995;('save', 'remove document', 'insert document');171
Sequence;1995;('revoke decision', 'remove document', 'revoke decision');26
Sequence;1995;('save', 'approve', 'begin editing');48
Sequence;1995;('calculate', 'check admissibility', 'insert document');15
Sequence;1995;('insert document', 'withdraw', 'withdraw');15
Sequence;1995;('check admissibility', 'save', 'finish editing');11
Sequence;1995;('calculate', 'check admissibility', 'save');28
Sequence;1995;('withdraw', 'withdraw', 'save');14
Sequence;1995;('check admissibility', 'insert document', 'initialize');8
Sequence;1995;('approve', 'begin admissibility check', 'check admissibility');10
Sequence;1995;('initialize', 'insert document', 'withdraw');22
Sequence;1995;('insert document', 'initialize', 'begin admissibility check');210
Sequence;1995;('save', 'approve', 'save');4
Sequence;1995;('calculate', 'save', 'approve');8
Sequence;1995;('approve', 'save', 'approve');13
Sequence;1995;('initialize', 'begin admissibility check', 'calculate');75
Sequence;1995;('calculate', 'approve', 'save');13
Sequence;1995;('revoke approval', 'begin admissibility check', 'withdraw');17
Sequence;1995;('refuse', 'revoke approval', 'begin admissibility check');7
Sequence;1995;('finish editing', 'check', 'check');63
Sequence;1995;('check admissibility', 'refuse', 'revoke approval');6
Sequence;1995;('check', 'initialize', 'plan');24
Sequence;1995;('save', 'finish editing', 'plan');47
Sequence;1995;('begin admissibility check', 'check admissibility', 'begin editing');7
Sequence;1995;('save', 'save', 'approve');21
Sequence;1995;('check admissibility', 'begin editing', 'save');15
Sequence;1995;('begin payment', 'save', 'insert document');70
Sequence;1995;('save', 'performed offline', 'performed');7
Sequence;1995;('initialize', 'begin editing', 'finish preparations');3
Sequence;1995;('performed offline', 'performed', 'initialize');6
Sequence;1995;('insert document', 'save', 'finish payment');88
Sequence;1995;('performed', 'begin editing', 'begin editing');311
Sequence;1995;('decide', 'initialize', 'plan');13
Sequence;1995;('abort payment', 'save', 'save');15
Sequence;1995;('finish editing', 'revoke decision', 'calculate');154
Sequence;1995;('check', 'finish editing', 'finish preparations');24
Sequence;1995;('check admissibility', 'insert document', 'begin admissibility check');3
Sequence;1995;('performed', 'performed', 'finish editing');31
Sequence;1995;('finish payment', 'initialize', 'plan');16
Sequence;1995;('save', 'insert document', 'finish editing');7
Sequence;1995;('take original document', 'calculate', 'finish editing');58
Sequence;1995;('calculate', 'take original document', 'calculate');33
Sequence;1995;('calculate', 'calculate', 'take original document');38
Sequence;1995;('save', 'calculate', 'plan');9
Sequence;1995;('calculate', 'plan', 'initialize');41
Sequence;1995;('begin editing', 'calculate', 'plan');8
Sequence;1995;('initialize', 'finish editing', 'insert document');5
Sequence;1995;('remove document', 'insert document', 'begin payment');20
Sequence;1995;('decide', 'calculate', 'insert document');60
Sequence;1995;('begin payment', 'finish editing', 'finish payment');48
Sequence;1995;('finish editing', 'finish payment', 'finish editing');15
Sequence;1995;('abort payment', 'begin payment', 'finish editing');92
Sequence;1995;('decide', 'calculate', 'save');34
Sequence;1995;('calculate', 'save', 'revoke decision');5
Sequence;1995;('save', 'decide', 'decide');18
Sequence;1995;('finish editing', 'remove document', 'insert document');15
Sequence;1995;('calculate', 'finish editing', 'remove document');46
Sequence;1995;('remove document', 'begin admissibility check', 'calculate');7
Sequence;1995;('insert document', 'calculate', 'insert document');48
Sequence;1995;('calculate', 'insert document', 'insert document');64
Sequence;1995;('insert document', 'begin editing from refused', 'calculate');15
Sequence;1995;('begin editing from refused', 'calculate', 'begin editing from refused');18
Sequence;1995;('save', 'begin editing', 'insert document');476
Sequence;1995;('insert document', 'insert document', 'begin editing from refused');6
Sequence;1995;('begin editing from refused', 'calculate', 'finish editing');25
Sequence;1995;('remove document', 'remove document', 'begin admissibility check');4
Sequence;1995;('calculate', 'check admissibility', 'remove document');3
Sequence;1995;('begin editing', 'insert document', 'insert document');28
Sequence;1995;('insert document', 'revoke decision', 'finish editing');4
Sequence;1995;('insert document', 'begin editing', 'insert document');17
Sequence;1995;('revoke decision', 'finish editing', 'begin editing');5
Sequence;1995;('begin editing from refused', 'calculate', 'calculate');37
Sequence;1995;('insert document', 'insert document', 'begin editing');18
Sequence;1995;('performed', 'save', 'plan');4
Sequence;1995;('begin payment', 'finish editing', 'save');28
Sequence;1995;('save', 'revoke decision', 'revoke decision');15
Sequence;1995;('calculate', 'calculate', 'decide');116
Sequence;1995;('revoke decision', 'insert document', 'insert document');45
Sequence;1995;('begin editing', 'calculate', 'revoke decision');10
Sequence;1995;('revoke decision', 'remove document', 'remove document');6
Sequence;1995;('begin payment', 'finish payment', 'remove document');5
Sequence;1995;('decide', 'remove document', 'insert document');26
Sequence;1995;('calculate', 'finish preparations', 'begin preparations');53
Sequence;1995;('calculate', 'decide', 'finish editing');4
Sequence;1995;('decide', 'remove document', 'decide');8
Sequence;1995;('decide', 'decide', 'remove document');21
Sequence;1995;('remove document', 'decide', 'decide');7
Sequence;1995;('decide', 'finish editing', 'save');3
Sequence;1995;('begin editing', 'finish editing', 'calculate');2046
Sequence;1995;('approve', 'begin editing', 'finish editing');25
Sequence;1995;('insert document', 'save', 'plan');19
Sequence;1995;('finish editing', 'calculate', 'decide');100
Sequence;1995;('save', 'remove document', 'begin payment');5
Sequence;1995;('revoke decision', 'save', 'finish editing');13
Sequence;1995;('finish payment', 'begin editing', 'insert document');176
Sequence;1995;('save', 'performed offline', 'begin editing');51
Sequence;1995;('check admissibility', 'save', 'save');14
Sequence;1995;('withdraw', 'revoke withdrawal', 'insert document');4
Sequence;1995;('revoke withdrawal', 'insert document', 'save');3
Sequence;1995;('save', 'revoke decision', 'insert document');13
Sequence;1995;('revoke decision', 'calculate', 'save');15
Sequence;1995;('begin editing', 'calculate', 'performed offline');13
Sequence;1995;('save', 'initialize', 'initialize');21
Sequence;1995;('calculate', 'performed offline', 'save');27
Sequence;1995;('take original document', 'save', 'initialize');39
Sequence;1995;('remove document', 'insert document', 'calculate');14
Sequence;1995;('save', 'save', 'take original document');39
Sequence;1995;('begin payment', 'insert document', 'insert document');12473
Sequence;1995;('performed offline', 'finish editing', 'initialize');7
Sequence;1995;('finish editing', 'finish preparations', 'begin preparations');322
Sequence;1995;('save', 'performed offline', 'finish editing');45
Sequence;1995;('performed offline', 'initialize', 'performed');36
Sequence;1995;('plan', 'save', 'check');43
Sequence;1995;('save', 'calculate', 'finish preparations');15
Sequence;1995;('check admissibility', 'approve', 'approve');5
Sequence;1995;('insert document', 'save', 'abort payment');3
Sequence;1995;('insert document', 'begin payment', 'save');7
Sequence;1995;('calculate', 'calculate', 'refuse');5
Sequence;1995;('check admissibility', 'calculate', 'calculate');26
Sequence;1995;('withdraw', 'calculate', 'finish editing');67
Sequence;1995;('calculate', 'withdraw', 'calculate');67
Sequence;1995;('insert document', 'revoke decision', 'calculate');62
Sequence;1995;('remove document', 'save', 'calculate');21
Sequence;1995;('insert document', 'begin editing', 'calculate');63
Sequence;1995;('finish editing', 'remove document', 'save');14
Sequence;1995;('calculate', 'insert document', 'begin editing');25
Sequence;1995;('initialize', 'calculate', 'calculate');319
Sequence;1995;('calculate', 'calculate', 'withdraw');52
Sequence;1995;('save', 'finish payment', 'finish editing');44
Sequence;1995;('begin editing', 'initialize', 'insert document');10
Sequence;1995;('save', 'performed', 'performed');16
Sequence;1995;('finish editing', 'take original document', 'insert document');12
Sequence;1995;('take original document', 'insert document', 'save');22
Sequence;1995;('finish editing', 'finish editing', 'begin payment');8
Sequence;1995;('check', 'take original document', 'save');14
Sequence;1995;('performed offline', 'save', 'performed');3
Sequence;1995;('save', 'check', 'take original document');24
Sequence;1995;('save', 'approve', 'calculate');16
Sequence;1995;('insert document', 'save', 'approve');12
Sequence;1995;('check admissibility', 'calculate', 'insert document');14
Sequence;1995;('save', 'save', 'withdraw');12
Sequence;1995;('insert document', 'calculate', 'initialize');5
Sequence;1995;('begin preparations', 'save', 'prepare offline');24
Sequence;1995;('save', 'prepare offline', 'save');26
Sequence;1995;('initialize', 'begin editing', 'take original document');8
Sequence;1995;('check admissibility', 'begin admissibility check', 'calculate');28
Sequence;1995;('insert document', 'insert document', 'finish editing');6
Sequence;1995;('save', 'calculate', 'begin admissibility check');14
Sequence;1995;('insert document', 'finish editing', 'begin editing');38
Sequence;1995;('revoke approval', 'approve', 'begin editing');13
Sequence;1995;('refuse', 'begin editing from refused', 'revoke approval');10
Sequence;1995;('initialize', 'begin admissibility check', 'check admissibility');153
Sequence;1995;('calculate', 'refuse', 'begin editing from refused');21
Sequence;1995;('calculate', 'check admissibility', 'begin admissibility check');44
Sequence;1995;('calculate', 'refuse', 'refuse');4
Sequence;1995;('finish payment', 'finish editing', 'finish editing');20
Sequence;1995;('revoke decision', 'save', 'insert document');21
Sequence;1995;('remove document', 'revoke decision', 'save');4
Sequence;1995;('begin editing', 'check', 'initialize');9
Sequence;1995;('remove document', 'save', 'remove document');5
Sequence;1995;('calculate', 'withdraw', 'save');6
Sequence;1995;('withdraw', 'save', 'insert document');5
Sequence;1995;('finish preparations', 'begin preparations', 'finish preparations');20
Sequence;1995;('calculate', 'insert document', 'finish editing');13
Sequence;1995;('check', 'finish preparations', 'save');3
Sequence;1995;('decide', 'begin payment', 'insert document');18405
Sequence;1995;('abort payment', 'save', 'begin payment');15
Sequence;1995;('insert document', 'remove document', 'revoke decision');48
Sequence;1995;('save', 'begin payment', 'save');14
Sequence;1995;('save', 'save', 'abort payment');10
Sequence;1995;('insert document', 'finish editing', 'decide');10
Sequence;1995;('finish editing', 'withdraw', 'withdraw');4
Sequence;1995;('refuse', 'begin editing from refused', 'insert document');16
Sequence;1995;('check admissibility', 'refuse', 'begin editing from refused');42
Sequence;1995;('begin editing from refused', 'insert document', 'insert document');3
Sequence;1995;('calculate', 'save', 'finish preparations');227
Sequence;1995;('performed', 'finish editing', 'plan');13
Sequence;1995;('save', 'finish editing', 'remove document');13
Sequence;1995;('save', 'insert document', 'calculate');38
Sequence;1995;('decide', 'approve', 'begin editing');5
Sequence;1995;('finish editing', 'decide', 'approve');10
Sequence;1995;('begin editing', 'initialize', 'calculate');35
Sequence;1995;('check', 'finish editing', 'plan');12
Sequence;1995;('finish editing', 'take original document', 'save');18
Sequence;1995;('save', 'finish editing', 'take original document');25
Sequence;1995;('decide', 'begin editing', 'revoke decision');6
Sequence;1995;('revoke decision', 'revoke decision', 'save');6
Sequence;1995;('revoke decision', 'decide', 'insert document');3
Sequence;1995;('decide', 'begin editing', 'finish editing');37
Sequence;1995;('begin editing', 'revoke decision', 'revoke decision');3
Sequence;1995;('check', 'finish editing', 'begin admissibility check');3
Sequence;1995;('calculate', 'initialize', 'insert document');7
Sequence;1995;('finish editing', 'begin admissibility check', 'calculate');23
Sequence;1995;('check', 'initialize', 'insert document');6
Sequence;1995;('initialize', 'save', 'insert document');58
Sequence;1995;('begin editing from refused', 'begin editing from refused', 'begin editing from refused');7
Sequence;1995;('refuse', 'begin editing from refused', 'begin editing from refused');10
Sequence;1995;('calculate', 'remove document', 'remove document');28
