approach;sample_size;repetition;feature;informative;correlation
Sequence;200;1;('withdraw', 'begin editing', 'finish editing');False;0.0
Sequence;200;1;('save', 'correction GFM17', 'calculate');False;0.0
Sequence;200;1;('finish pre-check', 'finish editing', 'revoke decision');False;0.0
Sequence;200;1;('restart editing', 'finish pre-check', 'restart editing');False;0.0
Sequence;200;1;('remove document', 'save', 'initialize');False;0.0
Sequence;200;1;('insert document', 'finish payment', 'change department');False;0.0
Sequence;200;1;('save', 'decide', 'finish editing');False;0.0
Sequence;200;1;('finish preparations', 'save', 'check');False;0.0
Sequence;200;1;('performed', 'performed', 'check');False;0.0
Sequence;200;1;('finish preparations', 'begin editing', 'calculate');False;0.0
Sequence;200;1;('create', 'create', 'finish preparations');False;0.0
Sequence;200;1;('check', 'finish editing', 'take original document');False;0.0
Sequence;200;1;('restart editing', 'save', 'begin editing');False;0.0
Sequence;200;1;('decide', 'revoke decision', 'begin payment');False;0.0
Sequence;200;1;('save', 'abort payment', 'begin payment');False;0.0
Sequence;200;1;('revoke decision', 'begin editing', 'insert document');False;0.0
Sequence;200;1;('check', 'plan', 'initialize');False;0.0
Sequence;200;1;('begin editing', 'insert document', 'calculate');False;0.0
Sequence;200;1;('begin admissibility check', 'withdraw', 'begin editing');False;0.0
Sequence;200;1;('create', 'save', 'create');False;0.0
Sequence;200;1;('mail valid', 'begin editing', 'begin editing');False;0.0
Sequence;200;1;('save', 'revoke decision', 'finish editing');False;0.0
Sequence;200;1;('cancel offline', 'save', 'calculate');False;0.0
Sequence;200;1;('decide', 'restart editing', 'calculate');False;0.0
Sequence;200;1;('calculate', 'initialize', 'save');False;0.0
Sequence;200;1;('insert document', 'remove document', 'finish payment');False;0.0
Sequence;200;1;('save', 'calculate protocol', 'calculate protocol');False;0.0
Sequence;200;1;('initialize', 'restart editing', 'insert document');False;0.0
Sequence;200;1;('begin payment', 'finish editing', 'insert document');False;0.0
Sequence;200;1;('save', 'decide', 'remove document');False;0.0
Sequence;200;1;('abort payment', 'begin payment', 'begin editing');False;0.0
Sequence;200;1;('revoke decision', 'begin editing', 'calculate');False;0.0
Sequence;200;1;('finish pre-check', 'finish editing', 'finish payment');False;0.0
Sequence;200;1;('check admissibility', 'save', 'approve');False;0.0
Sequence;200;1;('performed', 'initialize', 'change department');False;0.0
Sequence;200;1;('save', 'insert document', 'begin payment');False;0.0
Sequence;200;1;('performed', 'finish editing', 'begin preparations');False;0.0
Sequence;200;1;('save', 'revoke decision', 'remove document');False;0.0
Sequence;200;1;('begin editing', 'clear', 'finish pre-check');False;0.0
Sequence;200;1;('calculate', 'begin editing from refused', 'revoke approval');False;0.0
Sequence;200;1;('revoke withdrawal', 'remove document', 'insert document');False;0.0
Sequence;200;1;('performed', 'insert document', 'begin editing');False;0.0
Sequence;200;1;('create', 'finish pre-check', 'insert document');False;0.0
Sequence;200;1;('finish editing', 'calculate', 'performed');False;0.0
Sequence;200;1;('withdraw', 'withdraw', 'withdraw');False;0.0
Sequence;200;1;('finish editing', 'decide', 'withdraw');False;0.0
Sequence;200;1;('begin editing', 'performed offline', 'calculate');False;0.0
Sequence;200;1;('begin payment', 'abort payment', 'save');False;0.0
Sequence;200;1;('save', 'save', 'begin payment');False;0.0
Sequence;200;1;('save', 'check admissibility', 'refuse');False;0.0
Sequence;200;1;('finish pre-check', 'save', 'initialize');False;0.0
Sequence;200;1;('save', 'discard', 'initialize');False;0.0
Sequence;200;1;('begin editing', 'begin editing', 'create');False;0.0
Sequence;200;1;('check admissibility', 'begin editing', 'begin editing');False;0.0
Sequence;200;1;('performed', 'save', 'begin editing');False;0.0
Sequence;200;1;('save', 'check admissibility', 'begin admissibility check');False;0.0
Sequence;200;1;('begin editing from refused', 'calculate', 'finish editing');False;0.0
Sequence;200;1;('finish editing', 'finish payment', 'finish editing');False;0.0
Sequence;200;1;('calculate', 'decide', 'finish editing');False;0.0
Sequence;200;1;('calculate', 'begin editing', 'finish pre-check');False;0.0
Sequence;200;1;('prepare offline', 'begin editing', 'save');False;0.0
Sequence;200;1;('finish editing', 'remove document', 'save');False;0.0
Sequence;200;1;('create', 'finish pre-check', 'calculate');False;0.0
Sequence;200;1;('performed offline', 'initialize', 'save');False;0.0
Sequence;200;1;('calculate', 'decide', 'decide');False;0.0
Sequence;200;1;('discard', 'finish editing', 'save');False;0.0
Sequence;200;1;('insert document', 'finish editing', 'calculate');False;0.0
Sequence;200;1;('approve', 'begin editing', 'calculate');False;0.0
Sequence;200;1;('save', 'prepare offline', 'finish editing');False;0.0
Sequence;200;1;('create', 'mail income', 'begin editing');False;0.0
Sequence;200;1;('begin payment', 'insert document', 'save');False;0.0
Sequence;200;1;('decide', 'finish editing', 'begin editing');False;0.0
Sequence;200;1;('mail valid', 'calculate', 'finish editing');False;0.0
Sequence;200;1;('check admissibility', 'refuse', 'refuse');False;0.0
Sequence;200;1;('insert document', 'insert document', 'begin editing from refused');False;0.0
Sequence;200;1;('finish pre-check', 'initialize', 'performed');False;0.0
Sequence;200;1;('save', 'prepare external', 'begin preparations');False;0.0
Sequence;200;1;('begin editing from refused', 'calculate', 'remove document');False;0.0
Sequence;200;1;('decide', 'decide', 'begin admissibility check');False;0.0
Sequence;200;1;('check admissibility', 'refuse', 'begin admissibility check');False;0.0
Sequence;200;1;('calculate', 'decide', 'remove document');False;0.0
Sequence;200;1;('performed offline', 'calculate', 'performed');False;0.0
Sequence;200;1;('performed offline', 'calculate', 'save');False;0.0
Sequence;200;1;('restart editing', 'finish pre-check', 'finish editing');False;0.0
Sequence;200;1;('finish editing', 'take original document', 'decide');False;0.0
Sequence;200;1;('begin preparations', 'prepare offline', 'performed');False;0.0
Sequence;200;1;('save', 'take original document', 'check');False;0.0
Sequence;200;1;('mail income', 'calculate', 'finish editing');False;0.0
Sequence;200;1;('begin payment', 'save', 'save');False;0.0
Sequence;200;1;('finish editing', 'create', 'insert document');False;0.0
Sequence;200;1;('take original document', 'begin payment', 'finish payment');False;0.0
Sequence;200;1;('calculate', 'begin editing from refused', 'calculate');False;0.0
Sequence;200;1;('calculate', 'calculate', 'discard');False;0.0
Sequence;200;1;('insert document', 'remove document', 'abort payment');False;0.0
Sequence;200;1;('calculate', 'approve', 'save');False;0.0
Sequence;200;1;('create', 'begin editing', 'initialize');False;0.0
Sequence;200;1;('finish editing', 'take original document', 'remove document');False;0.0
Sequence;200;1;('begin editing from refused', 'remove document', 'remove document');False;0.0
Sequence;200;1;('remove document', 'insert document', 'begin payment');False;0.0
Sequence;200;1;('calculate', 'calculate protocol', 'save');False;0.0
Sequence;200;1;('remove document', 'remove document', 'insert document');False;0.0
Sequence;200;1;('finish editing', 'begin preparations', 'save');False;0.0
Sequence;200;1;('calculate protocol', 'calculate protocol', 'insert document');False;0.0
Sequence;200;1;('insert document', 'initialize', 'initialize');False;0.0
Sequence;200;1;('finish pre-check', 'finish editing', 'finish pre-check');False;0.0
Sequence;200;1;('initialize', 'create', 'save');False;0.0
Sequence;200;1;('calculate', 'check admissibility', 'refuse');False;0.0
Sequence;200;1;('finish editing', 'save', 'begin payment');False;0.0
Sequence;200;1;('initialize', 'begin editing', 'save');False;0.0
Sequence;200;1;('calculate', 'create', 'calculate');False;0.0
Sequence;200;1;('save', 'take original document', 'save');False;0.0
Sequence;200;1;('calculate protocol', 'finish editing', 'finish editing');False;0.0
Sequence;200;1;('finish editing', 'revoke decision', 'save');False;0.0
Sequence;200;1;('finish editing', 'begin editing', 'initialize');False;0.0
Sequence;200;1;('calculate', 'check admissibility', 'begin admissibility check');False;0.0
Sequence;200;1;('prepare offline', 'cancel offline', 'prepare offline');False;0.0
Sequence;200;1;('create', 'finish editing', 'create');False;0.0
Sequence;200;1;('calculate', 'calculate', 'revoke decision');False;0.0
Sequence;200;1;('remove document', 'save', 'begin payment');False;0.0
Sequence;200;1;('save', 'finish pre-check', 'initialize');False;0.0
Sequence;200;1;('performed', 'create', 'initialize');False;0.0
Sequence;200;1;('check', 'save', 'initialize');False;0.0
Sequence;200;1;('check admissibility', 'begin admissibility check', 'calculate');False;0.0
Sequence;200;1;('finish pre-check', 'finish editing', 'restart editing');False;0.0
Sequence;200;1;('insert document', 'calculate', 'initialize');False;0.0
Sequence;200;1;('begin payment', 'abort payment', 'revoke decision');False;0.0
Sequence;200;1;('begin editing', 'discard', 'insert document');False;0.0
Sequence;200;1;('save', 'calculate', 'create');False;0.0
Sequence;200;1;('remove document', 'remove document', 'calculate');False;0.0
Sequence;200;1;('save', 'finish preparations', 'initialize');False;0.0
Sequence;200;1;('calculate', 'finish editing', 'create');False;0.0
Sequence;200;1;('finish pre-check', 'finish pre-check', 'clear');False;0.0
Sequence;200;1;('save', 'begin editing', 'insert document');False;0.0
Sequence;200;1;('begin editing', 'calculate', 'finish pre-check');False;0.0
Sequence;200;1;('insert document', 'begin admissibility check', 'calculate');False;0.0
Sequence;200;1;('save', 'save', 'begin admissibility check');False;0.0
Sequence;200;1;('save', 'correction GFM17', 'save');False;0.0
Sequence;200;1;('insert document', 'insert document', 'begin preparations');False;0.0
Sequence;200;1;('check', 'initialize', 'performed');False;0.0
Sequence;200;1;('prepare offline', 'cancel offline', 'calculate');False;0.0
Sequence;200;1;('begin editing', 'discard', 'calculate');False;0.0
Sequence;200;1;('insert document', 'calculate', 'approve');False;0.0
Sequence;200;1;('restart editing', 'save', 'insert document');False;0.0
Sequence;200;1;('insert document', 'save', 'begin preparations');False;0.0
Sequence;200;1;('revoke withdrawal', 'revoke withdrawal', 'remove document');False;0.0
Sequence;200;1;('withdraw', 'calculate', 'finish editing');False;0.0
Sequence;200;1;('decide', 'restart editing', 'save');False;0.0
Sequence;200;1;('begin admissibility check', 'withdraw', 'insert document');False;0.0
Sequence;200;1;('decide', 'remove document', 'revoke decision');False;0.0
Sequence;200;1;('initialize', 'cancel offline', 'prepare offline');False;0.0
Sequence;200;1;('calculate', 'begin editing', 'finish editing');False;0.0
Sequence;200;1;('remove document', 'finish editing', 'decide');False;0.0
Sequence;200;1;('calculate', 'restart editing', 'insert document');False;0.0
Sequence;200;1;('finish preparations', 'insert document', 'insert document');False;0.0
Sequence;200;1;('finish editing', 'restart editing', 'insert document');False;0.0
Sequence;200;1;('revoke decision', 'begin editing', 'save');False;0.0
Sequence;200;1;('mail income', 'create', 'insert document');False;0.0
Sequence;200;1;('mail income', 'clear', 'create');False;0.0
Sequence;200;1;('begin editing from refused', 'begin editing from refused', 'begin editing from refused');False;0.0
Sequence;200;1;('calculate', 'finish pre-check', 'initialize');False;0.0
Sequence;200;1;('prepare offline', 'save', 'initialize');False;0.0
Sequence;200;1;('calculate', 'take original document', 'begin editing');False;0.0
Sequence;200;1;('finish preparations', 'begin preparations', 'finish preparations');False;0.0
Sequence;200;1;('finish editing', 'take original document', 'begin editing');False;0.0
Sequence;200;1;('mail valid', 'create', 'calculate');False;0.0
Sequence;200;1;('clear', 'create', 'finish pre-check');False;0.0
Sequence;200;1;('begin admissibility check', 'withdraw', 'calculate');False;0.0
Sequence;200;1;('create', 'calculate', 'mail income');False;0.0
Sequence;200;1;('begin editing', 'check', 'take original document');False;0.0
Sequence;200;1;('calculate', 'revoke decision', 'revoke decision');False;0.0
Sequence;200;1;('performed', 'insert document', 'insert document');False;0.0
Sequence;200;1;('begin editing', 'finish pre-check', 'insert document');False;0.0
Sequence;200;1;('finish editing', 'save', 'performed offline');False;0.0
Sequence;200;1;('initialize', 'restart editing', 'save');False;0.0
Sequence;200;1;('begin payment', 'finish editing', 'save');False;0.0
Sequence;200;1;('finish editing', 'revoke decision', 'revoke decision');False;0.0
Sequence;200;1;('begin editing', 'create', 'clear');False;0.0
Sequence;200;1;('save', 'begin preparations', 'abort external');False;0.0
Sequence;200;1;('create', 'calculate', 'begin editing');False;0.0
Sequence;200;1;('calculate', 'restart editing', 'calculate');False;0.0
Sequence;200;1;('check admissibility', 'approve', 'approve');False;0.0
Sequence;200;1;('performed', 'save', 'prepare offline');False;0.0
Sequence;200;1;('check admissibility', 'insert document', 'begin admissibility check');False;0.0
Sequence;200;1;('mail valid', 'mail valid', 'mail income');False;0.0
Sequence;200;1;('create', 'insert document', 'finish pre-check');False;0.0
Sequence;200;1;('mail income', 'create', 'calculate');False;0.0
Sequence;200;1;('insert document', 'remove document', 'finish editing');False;0.0
Sequence;200;1;('begin editing', 'finish preparations', 'insert document');False;0.0
Sequence;200;1;('create', 'begin editing', 'calculate');False;0.0
Sequence;200;1;('mail valid', 'mail valid', 'begin editing');False;0.0
Sequence;200;1;('performed', 'save', 'insert document');False;0.0
Sequence;200;1;('cancel offline', 'prepare offline', 'initialize');False;0.0
Sequence;200;1;('remove document', 'save', 'begin admissibility check');False;0.0
Sequence;200;1;('check admissibility', 'begin admissibility check', 'withdraw');False;0.0
Sequence;200;1;('revoke withdrawal', 'remove document', 'save');False;0.0
Sequence;200;1;('create', 'finish pre-check', 'save');False;0.0
Sequence;200;1;('calculate', 'performed', 'finish preparations');False;0.0
Sequence;200;1;('check admissibility', 'save', 'begin admissibility check');False;0.0
Sequence;200;1;('create', 'save', 'finish preparations');False;0.0
Sequence;200;1;('discard', 'finish pre-check', 'finish editing');False;0.0
Sequence;200;1;('performed', 'calculate', 'begin editing');False;0.0
Sequence;200;1;('insert document', 'finish editing', 'save');False;0.0
Sequence;200;1;('mail income', 'mail valid', 'begin editing');False;0.0
Sequence;200;1;('approve', 'begin editing', 'save');False;0.0
Sequence;200;1;('begin editing', 'initialize', 'finish editing');False;0.0
Sequence;200;1;('create', 'finish preparations', 'save');False;0.0
Sequence;200;1;('finish preparations', 'begin preparations', 'performed');False;0.0
Sequence;200;1;('save', 'finish pre-check', 'calculate');False;0.0
Sequence;200;1;('insert document', 'initialize', 'begin payment');False;0.0
Sequence;200;1;('remove document', 'save', 'check');False;0.0
Sequence;200;1;('insert document', 'begin admissibility check', 'withdraw');False;0.0
Sequence;200;1;('decide', 'finish editing', 'insert document');False;0.0
Sequence;200;1;('begin editing', 'initialize', 'plan');False;0.0
Sequence;200;1;('revoke decision', 'calculate', 'begin editing');False;0.0
Sequence;200;1;('begin editing', 'save', 'discard');False;0.0
Sequence;200;1;('calculate', 'save', 'finish preparations');False;0.0
Sequence;200;1;('check admissibility', 'begin editing', 'calculate');False;0.0
Sequence;200;1;('initialize', 'save', 'initialize');False;0.0
Sequence;200;1;('withdraw', 'decide', 'decide');False;0.0
Sequence;200;1;('save', 'performed', 'begin editing');False;0.0
Sequence;200;1;('abort payment', 'insert document', 'save');False;0.0
Sequence;200;1;('begin admissibility check', 'calculate', 'check admissibility');False;0.0
Sequence;200;1;('begin preparations', 'prepare offline', 'abort external');False;0.0
Sequence;200;1;('initialize', 'calculate', 'finish preparations');False;0.0
Sequence;200;1;('save', 'remove document', 'revoke withdrawal');False;0.0
Sequence;200;1;('insert document', 'begin admissibility check', 'begin admissibility check');False;0.0
Sequence;200;1;('insert document', 'revoke withdrawal', 'remove document');False;0.0
Sequence;200;1;('calculate', 'finish editing', 'change department');False;0.0
Sequence;200;1;('begin editing', 'calculate', 'plan');False;0.0
Sequence;200;1;('change department', 'change department', 'change department');False;0.0
Sequence;200;1;('begin editing', 'calculate', 'decide');False;0.0
Sequence;200;1;('begin editing', 'decide', 'calculate');False;0.0
Sequence;200;1;('decide', 'finish editing', 'calculate');False;0.0
Sequence;200;1;('abort payment', 'save', 'save');False;0.0
Sequence;200;1;('refuse', 'insert document', 'begin editing from refused');False;0.0
Sequence;200;1;('begin editing', 'save', 'revoke decision');False;0.0
Sequence;200;1;('decide', 'begin editing', 'begin payment');False;0.0
Sequence;200;1;('save', 'clear', 'begin editing');False;0.0
Sequence;200;1;('calculate', 'withdraw', 'remove document');False;0.0
Sequence;200;1;('create', 'save', 'clear');False;0.0
Sequence;200;1;('performed', 'begin editing', 'create');False;0.0
Sequence;200;1;('calculate', 'create', 'save');False;0.0
Sequence;200;1;('insert document', 'finish pre-check', 'finish pre-check');False;0.0
Sequence;200;1;('save', 'finish payment', 'begin editing');False;0.0
Sequence;200;1;('finish editing', 'create', 'save');False;0.0
Sequence;200;1;('performed offline', 'begin editing', 'calculate');False;0.0
Sequence;200;1;('calculate', 'calculate', 'take original document');False;0.0
Sequence;200;1;('begin preparations', 'prepare external', 'performed offline');False;0.0
Sequence;200;1;('insert document', 'insert document', 'begin editing');False;0.0
Sequence;200;1;('check admissibility', 'begin admissibility check', 'save');False;0.0
Sequence;200;1;('calculate', 'plan', 'initialize');False;0.0
Sequence;200;1;('begin payment', 'finish payment', 'finish editing');False;0.0
Sequence;200;1;('finish editing', 'save', 'clear');False;0.0
Sequence;200;1;('begin editing', 'begin editing', 'calculate protocol');False;0.0
Sequence;200;1;('save', 'check', 'plan');False;0.0
Sequence;200;1;('begin payment', 'abort payment', 'take original document');False;0.0
Sequence;200;1;('begin editing', 'insert document', 'finish payment');False;0.0
Sequence;200;1;('check admissibility', 'approve', 'calculate');False;0.0
Sequence;200;1;('clear', 'begin editing', 'create');False;0.0
Sequence;200;1;('remove document', 'remove document', 'save');False;0.0
Sequence;200;1;('save', 'finish editing', 'finish preparations');False;0.0
Sequence;200;1;('calculate protocol', 'calculate protocol', 'save');False;0.0
Sequence;200;1;('insert document', 'revoke decision', 'remove document');False;0.0
Sequence;200;1;('begin admissibility check', 'withdraw', 'withdraw');False;0.0
Sequence;200;1;('begin editing', 'remove document', 'remove document');False;0.0
Sequence;200;1;('insert document', 'begin admissibility check', 'save');False;0.0
Sequence;200;1;('approve', 'revoke approval', 'refuse');False;0.0
Sequence;200;1;('clear', 'restart editing', 'restart editing');False;0.0
Sequence;200;1;('save', 'check', 'remove document');False;0.0
Sequence;200;1;('begin editing', 'save', 'finish payment');False;0.0
Sequence;200;1;('restart editing', 'calculate', 'finish pre-check');False;0.0
Sequence;200;1;('performed', 'calculate', 'initialize');False;0.0
Sequence;200;1;('insert document', 'approve', 'calculate');False;0.0
Sequence;200;1;('begin preparations', 'prepare external', 'check');False;0.0
Sequence;200;1;('clear', 'create', 'finish editing');False;0.0
Sequence;200;1;('approve', 'revoke approval', 'begin admissibility check');False;0.0
Sequence;200;1;('begin payment', 'finish payment', 'remove document');False;0.0
Sequence;200;1;('finish pre-check', 'finish pre-check', 'finish pre-check');False;0.0
Sequence;200;1;('save', 'calculate', 'performed offline');False;0.0
Sequence;200;1;('save', 'refuse', 'calculate');False;0.0
Sequence;200;1;('begin editing', 'discard', 'save');False;0.0
Sequence;200;1;('finish payment', 'begin editing', 'calculate protocol');False;0.0
Sequence;200;1;('prepare offline', 'cancel offline', 'save');False;0.0
Sequence;200;1;('calculate', 'refuse', 'revoke approval');False;0.0
Sequence;200;1;('calculate', 'remove document', 'revoke withdrawal');False;0.0
Sequence;200;1;('finish editing', 'revoke withdrawal', 'begin editing');False;0.0
Sequence;200;1;('create', 'insert document', 'finish editing');False;0.0
Sequence;200;1;('finish pre-check', 'save', 'save');False;0.0
Sequence;200;1;('restart editing', 'calculate', 'restart editing');False;0.0
Sequence;200;1;('finish pre-check', 'create', 'begin editing');False;0.0
Sequence;200;1;('finish editing', 'begin editing', 'withdraw');False;0.0
Sequence;200;1;('begin editing', 'calculate protocol', 'finish editing');False;0.0
Sequence;200;1;('begin payment', 'finish editing', 'finish payment');False;0.0
Sequence;200;1;('performed', 'take original document', 'performed');False;0.0
Sequence;200;1;('discard', 'save', 'calculate');False;0.0
Sequence;200;1;('restart editing', 'insert document', 'save');False;0.0
Sequence;200;1;('performed', 'finish editing', 'insert document');False;0.0
Sequence;200;1;('calculate', 'clear', 'begin editing');False;0.0
Sequence;200;1;('insert document', 'initialize', 'begin admissibility check');False;0.0
Sequence;200;1;('save', 'finish editing', 'clear');False;0.0
Sequence;200;1;('decide', 'insert document', 'revoke withdrawal');False;0.0
Sequence;200;1;('save', 'save', 'check admissibility');False;0.0
Sequence;200;1;('cancel offline', 'initialize', 'begin editing');False;0.0
Sequence;200;1;('insert document', 'calculate', 'withdraw');False;0.0
Sequence;200;1;('calculate', 'decide', 'insert document');False;0.0
Sequence;200;1;('refuse', 'refuse', 'revoke approval');False;0.0
Sequence;200;1;('check', 'save', 'performed offline');False;0.0
Sequence;200;1;('calculate', 'begin admissibility check', 'begin editing');False;0.0
Sequence;200;1;('begin editing', 'prepare offline', 'calculate');False;0.0
Sequence;200;1;('abort payment', 'begin payment', 'check');False;0.0
Sequence;200;1;('finish preparations', 'save', 'finish editing');False;0.0
Sequence;200;1;('restart editing', 'save', 'save');False;0.0
Sequence;200;1;('finish editing', 'decide', 'take original document');False;0.0
Sequence;200;1;('begin editing', 'clear', 'create');False;0.0
Sequence;200;1;('begin admissibility check', 'check admissibility', 'approve');False;0.0
Sequence;200;1;('save', 'calculate', 'finish preparations');False;0.0
Sequence;200;1;('save', 'correction GFM17', 'finish pre-check');False;0.0
Sequence;200;1;('decide', 'withdraw', 'revoke withdrawal');False;0.0
Sequence;200;1;('revoke decision', 'insert document', 'finish editing');False;0.0
Sequence;200;1;('calculate', 'finish editing', 'finish preparations');False;0.0
Sequence;200;1;('initialize', 'remove document', 'insert document');False;0.0
Sequence;200;1;('begin admissibility check', 'withdraw', 'save');False;0.0
Sequence;200;1;('performed', 'finish editing', 'calculate');False;0.0
Sequence;200;1;('mail valid', 'begin editing', 'save');False;0.0
Sequence;200;1;('finish editing', 'take original document', 'insert document');False;0.0
Sequence;200;1;('save', 'take original document', 'take original document');False;0.0
Sequence;200;1;('save', 'performed offline', 'initialize');False;0.0
Sequence;200;1;('plan', 'save', 'prepare offline');False;0.0
Sequence;200;1;('check', 'finish editing', 'begin payment');False;0.0
Sequence;200;1;('decide', 'revoke decision', 'restart editing');False;0.0
Sequence;200;1;('calculate', 'restart editing', 'save');False;0.0
Sequence;200;1;('cancel offline', 'begin editing', 'calculate');False;0.0
Sequence;200;1;('check', 'save', 'check');False;0.0
Sequence;200;1;('save', 'calculate', 'calculate protocol');False;0.0
Sequence;200;1;('check', 'begin editing', 'calculate');False;0.0
Sequence;200;1;('finish preparations', 'insert document', 'save');False;0.0
Sequence;200;1;('calculate', 'finish editing', 'calculate protocol');False;0.0
Sequence;200;1;('initialize', 'begin admissibility check', 'calculate');False;0.0
Sequence;200;1;('create', 'calculate', 'insert document');False;0.0
Sequence;200;1;('mail income', 'create', 'save');False;0.0
Sequence;200;1;('begin preparations', 'save', 'finish pre-check');False;0.0
Sequence;200;1;('revoke decision', 'save', 'finish editing');False;0.0
Sequence;200;1;('finish editing', 'finish editing', 'calculate protocol');False;0.0
Sequence;200;1;('begin editing', 'insert document', 'finish pre-check');False;0.0
Sequence;200;1;('plan', 'save', 'insert document');False;0.0
Sequence;200;1;('insert document', 'take original document', 'save');False;0.0
Sequence;200;1;('calculate', 'begin editing', 'create');False;0.0
Sequence;200;1;('approve', 'begin admissibility check', 'calculate');False;0.0
Sequence;200;1;('remove document', 'remove document', 'revoke decision');False;0.0
Sequence;200;1;('begin editing', 'create', 'finish pre-check');False;0.0
Sequence;200;1;('abort payment', 'take original document', 'begin payment');False;0.0
Sequence;200;1;('revoke decision', 'insert document', 'remove document');False;0.0
Sequence;200;1;('refuse', 'insert document', 'remove document');False;0.0
Sequence;200;1;('calculate', 'take original document', 'calculate');False;0.0
Sequence;200;1;('begin payment', 'restart editing', 'abort payment');False;0.0
Sequence;200;1;('begin editing', 'finish editing', 'revoke decision');False;0.0
Sequence;200;1;('cancel offline', 'finish preparations', 'save');False;0.0
Sequence;200;1;('save', 'prepare offline', 'cancel offline');False;0.0
Sequence;200;1;('calculate', 'check admissibility', 'restart editing');False;0.0
Sequence;200;1;('decide', 'save', 'decide');False;0.0
Sequence;200;1;('insert document', 'finish pre-check', 'finish editing');False;0.0
Sequence;200;1;('finish editing', 'mail income', 'initialize');False;0.0
Sequence;200;1;('revoke withdrawal', 'begin editing', 'calculate');False;0.0
Sequence;200;1;('save', 'finish pre-check', 'save');False;0.0
Sequence;200;1;('finish payment', 'save', 'begin editing');False;0.0
Sequence;200;1;('create', 'calculate', 'calculate');False;0.0
Sequence;200;1;('begin payment', 'restart editing', 'restart editing');False;0.0
Sequence;200;1;('save', 'check', 'begin editing');False;0.0
Sequence;200;1;('begin editing', 'finish preparations', 'save');False;0.0
Sequence;200;1;('save', 'save', 'abort payment');False;0.0
Sequence;200;1;('finish editing', 'finish editing', 'performed');False;0.0
Sequence;200;1;('save', 'remove document', 'begin editing');False;0.0
Sequence;200;1;('finish preparations', 'calculate', 'calculate');False;0.0
Sequence;200;1;('check admissibility', 'begin editing', 'save');False;0.0
Sequence;200;1;('insert document', 'begin payment', 'begin editing');False;0.0
Sequence;200;1;('revoke decision', 'calculate', 'insert document');False;0.0
Sequence;200;1;('save', 'insert document', 'begin editing from refused');False;0.0
Sequence;200;1;('check admissibility', 'approve', 'begin admissibility check');False;0.0
Sequence;200;1;('prepare offline', 'save', 'performed offline');False;0.0
Sequence;200;1;('begin editing', 'insert document', 'take original document');False;0.0
Sequence;200;1;('finish payment', 'check', 'finish editing');False;0.0
Sequence;200;1;('save', 'save', 'restart editing');False;0.0
Sequence;200;1;('refuse', 'refuse', 'begin payment');False;0.0
Sequence;200;1;('initialize', 'finish editing', 'finish editing');False;0.0
Sequence;200;1;('withdraw', 'revoke withdrawal', 'withdraw');False;0.0
Sequence;200;1;('finish payment', 'refuse', 'insert document');False;0.0
Sequence;200;1;('begin editing', 'finish editing', 'finish payment');False;0.0
Sequence;200;1;('finish editing', 'prepare external', 'finish preparations');False;0.0
Sequence;200;1;('save', 'decide', 'finish preparations');False;0.0
Sequence;200;1;('restart editing', 'calculate', 'finish editing');False;0.0
Sequence;200;1;('save', 'refuse', 'refuse');False;0.0
Sequence;200;1;('create', 'mail income', 'save');False;0.0
Sequence;200;1;('finish pre-check', 'finish pre-check', 'finish editing');False;0.0
Sequence;200;1;('calculate protocol', 'save', 'finish pre-check');False;0.0
Sequence;200;1;('decide', 'finish editing', 'save');False;0.0
Sequence;200;1;('begin editing', 'withdraw', 'insert document');False;0.0
Sequence;200;1;('revoke decision', 'remove document', 'insert document');False;0.0
Sequence;200;1;('begin editing', 'save', 'take original document');False;0.0
Sequence;200;1;('refuse', 'calculate', 'calculate');False;0.0
Sequence;200;1;('revoke decision', 'calculate', 'calculate');False;0.0
Sequence;200;1;('decide', 'remove document', 'remove document');False;0.0
Sequence;200;1;('save', 'initialize', 'initialize');False;0.0
Sequence;200;1;('prepare offline', 'save', 'check');False;0.0
Sequence;200;1;('withdraw', 'revoke withdrawal', 'begin admissibility check');False;0.0
Sequence;200;1;('save', 'save', 'prepare external');False;0.0
Sequence;200;1;('save', 'performed', 'calculate');False;0.0
Sequence;200;1;('begin admissibility check', 'check admissibility', 'calculate');False;0.0
Sequence;200;1;('performed', 'check', 'initialize');False;0.0
Sequence;200;1;('create', 'create', 'mail income');False;0.0
Sequence;200;1;('withdraw', 'remove document', 'remove document');False;0.0
Sequence;200;1;('save', 'finish payment', 'insert document');False;0.0
Sequence;200;1;('finish preparations', 'initialize', 'plan');False;0.0
Sequence;200;1;('save', 'approve', 'begin editing');False;0.0
Sequence;200;1;('insert document', 'insert document', 'insert document');False;0.0
Sequence;200;1;('decide', 'decide', 'finish editing');False;0.0
Sequence;200;1;('check admissibility', 'approve', 'save');False;0.0
Sequence;200;1;('insert document', 'begin admissibility check', 'check admissibility');False;0.0
Sequence;200;1;('initialize', 'save', 'withdraw');False;0.0
Sequence;200;1;('finish editing', 'create', 'correction GFM17');False;0.0
Sequence;200;1;('remove document', 'calculate', 'begin editing');False;0.0
Sequence;200;1;('finish editing', 'prepare offline', 'cancel offline');False;0.0
Sequence;200;1;('performed', 'initialize', 'finish editing');False;0.0
Sequence;200;1;('decide', 'decide', 'plan');False;0.0
Sequence;200;1;('decide', 'decide', 'decide');False;0.0
